n 2153 
m 3 
tmax 10709
986.6000 1812.6000 37
1011.9900 1812.6000 37
1037.4000 1812.6000 37
1062.7900 1812.6000 37
1088.2000 1812.6000 38
1088.2000 1736.4100 35
1062.7900 1736.4100 35
1037.4000 1736.4100 35
1011.9900 1736.4100 34
1037.4000 1685.6100 33
1062.7900 1685.6100 33
1088.2000 1685.6100 34
1011.9900 1609.3900 30
1011.9900 1584.0000 30
1037.4000 1609.3900 31
1037.4000 1584.0000 30
1062.7900 1609.3900 31
1088.2000 1609.3900 31
1062.7900 1584.0000 30
1113.5900 1533.2000 29
1062.7900 1533.2000 29
1113.5900 1507.7900 29
1113.5900 1482.4000 28
1113.5900 1456.9900 27
1113.5900 1431.6000 27
1113.5900 1406.1900 26
1113.5900 1380.8000 25
1113.5900 1355.3900 24
1062.7900 1304.6100 22
1062.7900 1279.2000 21
1037.4000 1304.6100 22
935.8000 1279.2000 20
935.8000 1253.8100 19
935.8000 1228.4000 18
935.8000 1203.0100 17
935.8000 1177.6000 17
935.8000 1152.2100 16
935.8000 1126.8000 15
935.8000 1101.4100 14
986.6000 1101.4100 15
986.6000 1126.8000 16
986.6000 1152.2100 17
986.6000 1177.6000 17
986.6000 1203.0100 18
986.6000 1228.4000 19
986.6000 1253.8100 19
986.6000 1279.2000 20
986.6000 1355.3900 22
986.6000 1380.8000 23
986.6000 1406.1900 24
986.6000 1431.6000 25
986.6000 1456.9900 26
986.6000 1482.4000 26
986.6000 1507.7900 27
986.6000 1533.2000 28
1062.7900 1507.7900 28
1062.7900 1482.4000 27
1062.7900 1456.9900 26
1062.7900 1431.6000 26
1062.7900 1406.1900 25
1062.7900 1380.8000 24
1062.7900 1355.3900 24
1113.5900 1279.2000 22
1113.5900 1253.8100 22
1113.5900 1228.4000 21
1062.7900 1203.0100 19
1062.7900 1228.4000 20
1062.7900 1253.8100 21
1113.5900 1203.0100 20
1113.5900 1177.6000 20
1113.5900 1152.2100 19
1113.5900 1126.8000 19
1062.7900 1101.4100 17
1062.7900 1126.8000 17
1062.7900 1177.6000 19
1062.7900 1152.2100 18
1113.5900 1101.4100 18
1113.5900 999.8000 16
1088.2000 999.8000 15
1113.5900 974.3900 15
1113.5900 949.0000 15
1113.5900 923.5900 15
1062.7900 974.3900 14
1062.7900 949.0000 14
986.6000 821.9900 10
986.6000 847.4000 10
986.6000 872.7900 10
986.6000 898.2000 11
986.6000 923.5900 11
986.6000 949.0000 12
986.6000 974.3900 12
1062.7900 923.5900 13
1062.7900 898.2000 13
1062.7900 872.7900 13
1062.7900 847.4000 12
1062.7900 821.9900 12
1113.5900 821.9900 14
1113.5900 847.4000 14
1113.5900 872.7900 14
1113.5900 898.2000 14
1189.8000 821.9900 16
1189.8000 847.4000 16
1189.8000 872.7900 16
1189.8000 898.2000 17
1189.8000 923.5900 17
1189.8000 949.0000 17
1189.8000 974.3900 18
1240.6100 974.3900 19
1240.6100 949.0000 19
1240.6100 923.5900 18
1240.6100 898.2000 18
1240.6100 872.7900 18
1240.6100 821.9900 18
1240.6100 847.4000 18
1316.8000 974.3900 21
1316.8000 949.0000 21
1316.8000 923.5900 21
1316.8000 898.2000 21
1316.8000 872.7900 20
1316.8000 847.4000 20
1316.8000 821.9900 20
1367.6000 796.6000 22
1354.9000 733.1100 21
1354.9000 707.7000 21
1393.0100 707.7000 22
1393.0100 733.1100 22
1443.8100 796.6000 24
1494.6100 796.6000 26
1431.0900 733.1100 24
1431.0900 707.7000 24
1469.2000 707.7000 25
1469.2000 733.1100 25
1507.3000 707.7000 26
1507.3000 733.1100 26
1545.3900 707.7000 27
1545.3900 733.1100 27
1583.5000 707.7000 29
1583.5000 733.1100 29
1570.8000 796.6000 28
1596.1900 796.6000 29
1672.4000 796.6000 31
1723.2000 796.6000 33
1634.3000 707.7000 30
1634.3000 733.1100 30
1672.4000 707.7000 31
1672.4000 733.1100 31
1710.5100 707.7000 33
1710.5100 733.1100 33
1748.5900 707.7000 34
1748.5900 733.1100 34
1799.3900 796.6000 36
1850.2000 796.6000 37
1786.7000 733.1100 35
1786.7000 707.7000 35
1824.8000 707.7000 36
1824.8000 733.1100 36
1862.8900 707.7000 38
1862.8900 733.1100 38
1913.6900 707.7000 39
1913.6900 733.1100 39
2129.6100 796.6000 46
2104.2000 796.6000 45
2078.8100 796.6000 45
2053.4000 796.6000 44
2028.0100 796.6000 43
2002.6000 796.6000 42
1977.2100 796.6000 41
1951.8000 796.6000 41
1926.4100 796.6000 40
1901.0000 796.6000 39
1951.8000 733.1100 40
1951.8000 707.7000 40
1989.9000 707.7000 42
1989.9000 733.1100 42
2028.0100 707.7000 43
2028.0100 733.1100 43
2066.0900 707.7000 44
2066.0900 733.1100 44
2104.2000 733.1100 45
2104.2000 707.7000 45
2142.3000 707.7000 47
2142.3000 733.1100 47
2180.3900 707.7000 48
2180.3900 733.1100 48
2231.1900 707.7000 50
2231.1900 733.1100 50
2256.6000 733.1100 50
2256.6000 707.7000 50
2307.4000 707.7000 52
2307.4000 733.1100 52
2409.0000 796.6000 55
2434.3900 796.6000 56
2409.0000 872.7900 56
2434.3900 872.7900 56
2409.0000 898.2000 56
2434.3900 898.2000 56
2459.8000 872.7900 57
2485.2000 872.7900 58
2459.8000 796.6000 57
2485.2000 796.6000 58
2510.6100 796.6000 59
2536.0000 796.6000 59
2561.4100 796.6000 60
2586.8000 796.6000 61
2612.2100 796.6000 62
2637.6000 796.6000 63
2637.6000 707.7000 63
2637.6000 733.1100 63
2688.4000 796.6000 64
2713.8100 796.6000 65
2790.0000 796.6000 68
2764.6100 796.6000 67
2739.2000 796.6000 66
2688.4000 872.7900 65
2637.6000 872.7900 63
2612.2100 872.7900 62
2586.8000 872.7900 61
2561.4100 872.7900 60
2536.0000 872.7900 60
2510.6100 872.7900 59
2612.2100 974.3900 62
2586.8000 999.8000 62
2561.4100 999.8000 61
2561.4100 974.3900 61
2586.8000 974.3900 62
2612.2100 999.8000 63
2637.6000 999.8000 63
2612.2100 1025.2000 63
2612.2100 1050.6100 63
2637.6000 1076.0000 64
2612.2100 1076.0000 63
2637.6000 1050.6100 64
2637.6000 1025.2000 63
2688.4000 974.3900 65
2688.4000 999.8000 65
2688.4000 1025.2000 65
2688.4000 1050.6100 65
2688.4000 1076.0000 65
2764.6100 999.8000 67
2764.6100 1050.6100 68
2790.0000 1050.6100 68
2815.4100 1050.6100 69
2764.6100 1126.8000 68
2790.0000 1126.8000 69
2916.9900 1177.6000 73
2891.6000 1177.6000 72
2866.1900 1177.6000 72
2840.8000 1177.6000 71
2815.4100 1177.6000 70
2790.0000 1177.6000 69
2764.6100 1152.2100 68
2764.6100 1177.6000 68
2790.0000 1152.2100 69
2815.4100 1126.8000 70
2840.8000 1126.8000 71
2866.1900 1126.8000 71
2891.6000 1126.8000 72
2916.9900 1126.8000 73
2993.2000 1050.6100 75
2967.7900 1050.6100 74
2916.9900 1050.6100 73
2891.6000 1050.6100 72
2866.1900 1050.6100 71
2840.8000 1050.6100 70
2916.9900 999.8000 72
2916.9900 923.5900 72
2764.6100 923.5900 67
2713.8100 872.7900 65
2739.2000 872.7900 66
2764.6100 872.7900 67
2790.0000 872.7900 68
2815.4100 872.7900 69
2840.8000 872.7900 69
2866.1900 872.7900 70
2891.6000 872.7900 71
2916.9900 872.7900 72
2967.7900 821.9900 74
2942.4000 796.6000 73
2942.4000 821.9900 73
2916.9900 796.6000 72
2891.6000 796.6000 71
2866.1900 796.6000 70
2840.8000 796.6000 69
2815.4100 796.6000 69
2891.6000 733.1100 71
2891.6000 707.7000 71
2967.7900 796.6000 74
2993.2000 796.6000 74
3018.5900 796.6000 75
3044.0000 796.6000 76
3069.3900 796.6000 77
3094.8000 796.6000 78
3120.2000 796.6000 78
3145.6100 796.6000 79
3069.3900 872.7900 77
3044.0000 872.7900 76
3018.5900 872.7900 75
2993.2000 872.7900 74
2993.2000 898.2000 74
2993.2000 923.5900 75
3018.5900 898.2000 75
3018.5900 923.5900 75
2993.2000 949.0000 75
3018.5900 949.0000 75
3069.3900 949.0000 77
3069.3900 974.3900 77
3094.8000 974.3900 78
3069.3900 999.8000 77
3094.8000 999.8000 78
3145.6100 1050.6100 80
3120.2000 1050.6100 79
3094.8000 1050.6100 78
3069.3900 1050.6100 77
3044.0000 1050.6100 77
3018.5900 1050.6100 76
2967.7900 1126.8000 75
2967.7900 1152.2100 75
2993.2000 1126.8000 75
3018.5900 1126.8000 76
3044.0000 1126.8000 77
3069.3900 1126.8000 78
3094.8000 1126.8000 79
3120.2000 1177.6000 80
3094.8000 1177.6000 79
3069.3900 1177.6000 78
3044.0000 1177.6000 77
3018.5900 1177.6000 76
2993.2000 1152.2100 76
2993.2000 1177.6000 76
3069.3900 1253.8100 79
3044.0000 1253.8100 78
3018.5900 1253.8100 77
2993.2000 1253.8100 76
2993.2000 1304.6100 77
3018.5900 1304.6100 77
3044.0000 1304.6100 78
3069.3900 1304.6100 79
3094.8000 1253.8100 79
3120.2000 1253.8100 80
3145.6100 1253.8100 81
3145.6100 1304.6100 81
3120.2000 1304.6100 81
3094.8000 1304.6100 80
3145.6100 1431.6000 82
3120.2000 1431.6000 82
3094.8000 1431.6000 81
3069.3900 1431.6000 80
3044.0000 1431.6000 79
3018.5900 1431.6000 78
2993.2000 1431.6000 78
2967.7900 1431.6000 77
2993.2000 1380.8000 77
3018.5900 1380.8000 78
3044.0000 1380.8000 79
3069.3900 1380.8000 80
3094.8000 1380.8000 80
3120.2000 1380.8000 81
3145.6100 1380.8000 82
3196.4100 1380.8000 84
3221.8000 1355.3900 84
3196.4100 1355.3900 83
3221.8000 1380.8000 84
3272.6000 1431.6000 86
3298.0100 1431.6000 87
3323.4000 1431.6000 88
3272.6000 1380.8000 86
3298.0100 1304.6100 86
3272.6000 1304.6100 85
3247.2100 1253.8100 84
3145.6100 1177.6000 81
3120.2000 1126.8000 79
3145.6100 1126.8000 80
3247.2100 1152.2100 84
3247.2100 1177.6000 84
3272.6000 1152.2100 84
3272.6000 1177.6000 85
3298.0100 1177.6000 85
3323.4000 1177.6000 86
3145.6100 999.8000 80
3171.0000 999.8000 81
3221.8000 999.8000 82
3247.2100 999.8000 83
3247.2100 949.0000 83
3221.8000 949.0000 82
3171.0000 923.5900 80
3145.6100 923.5900 79
3094.8000 949.0000 78
3094.8000 923.5900 78
3069.3900 898.2000 77
3069.3900 923.5900 77
3094.8000 898.2000 78
3094.8000 872.7900 78
3120.2000 872.7900 79
3145.6100 872.7900 79
3221.8000 898.2000 82
3196.4100 796.6000 81
3196.4100 821.9900 81
3221.8000 796.6000 82
3272.6000 847.4000 83
3272.6000 821.9900 83
3272.6000 872.7900 83
3298.0100 872.7900 84
3298.0100 847.4000 84
3298.0100 821.9900 84
3323.4000 707.7000 85
3348.8100 707.7000 86
3348.8100 733.1100 86
3323.4000 733.1100 85
3450.4100 872.7900 89
3450.4100 898.2000 89
3425.0000 872.7900 88
3374.2000 872.7900 87
3348.8100 872.7900 86
3374.2000 898.2000 87
3323.4000 923.5900 85
3298.0100 923.5900 84
3298.0100 949.0000 84
3323.4000 949.0000 85
3298.0100 974.3900 85
3323.4000 974.3900 85
3323.4000 999.8000 85
3298.0100 999.8000 85
3272.6000 1050.6100 84
3272.6000 1101.4100 84
3348.8100 1177.6000 87
3374.2000 1177.6000 88
3399.6100 1177.6000 89
3425.0000 1177.6000 89
3425.0000 1253.8100 90
3399.6100 1253.8100 89
3374.2000 1253.8100 88
3348.8100 1253.8100 87
3323.4000 1253.8100 87
3298.0100 1253.8100 86
3272.6000 1253.8100 85
3323.4000 1304.6100 87
3348.8100 1304.6100 88
3374.2000 1304.6100 89
3399.6100 1304.6100 89
3425.0000 1304.6100 90
3425.0000 1380.8000 91
3399.6100 1380.8000 90
3374.2000 1380.8000 89
3348.8100 1380.8000 88
3298.0100 1380.8000 87
3323.4000 1380.8000 88
3348.8100 1406.1900 89
3374.2000 1406.1900 89
3425.0000 1431.6000 91
3399.6100 1431.6000 90
3374.2000 1431.6000 90
3348.8100 1431.6000 89
3425.0000 1507.7900 92
3399.6100 1507.7900 91
3374.2000 1507.7900 90
3348.8100 1507.7900 89
3323.4000 1558.5900 89
3298.0100 1558.5900 88
3272.6000 1533.2000 87
3272.6000 1558.5900 88
3298.0100 1533.2000 88
3272.6000 1507.7900 87
3298.0100 1507.7900 88
3323.4000 1507.7900 89
3425.0000 1558.5900 92
3399.6100 1558.5900 92
3374.2000 1558.5900 91
3348.8100 1558.5900 90
3425.0000 1634.8000 93
3399.6100 1634.8000 92
3374.2000 1634.8000 91
3348.8100 1634.8000 91
3323.4000 1634.8000 90
3298.0100 1634.8000 89
3272.6000 1634.8000 88
3272.6000 1685.6100 89
3298.0100 1685.6100 90
3323.4000 1685.6100 90
3348.8100 1685.6100 91
3374.2000 1685.6100 92
3425.0000 1685.6100 94
3399.6100 1685.6100 93
3298.0100 1787.2100 91
3323.4000 1812.6000 92
3298.0100 1812.6000 91
3272.6000 1812.6000 90
3272.6000 1787.2100 90
3272.6000 1761.8000 90
3298.0100 1761.8000 91
3323.4000 1761.8000 91
3348.8100 1761.8000 92
3374.2000 1761.8000 93
3399.6100 1761.8000 94
3425.0000 1761.8000 94
3425.0000 1812.6000 95
3399.6100 1812.6000 94
3374.2000 1812.6000 93
3348.8100 1812.6000 93
3425.0000 1888.8100 96
3399.6100 1888.8100 95
3374.2000 1888.8100 94
3348.8100 1888.8100 94
3323.4000 1939.6100 94
3298.0100 1939.6100 93
3272.6000 1939.6100 92
3272.6000 1888.8100 91
3298.0100 1888.8100 92
3323.4000 1888.8100 93
3425.0000 1939.6100 97
3399.6100 1939.6100 96
3374.2000 1939.6100 95
3348.8100 1939.6100 94
3425.0000 2015.8000 98
3399.6100 2015.8000 97
3374.2000 2015.8000 96
3348.8100 2015.8000 95
3323.4000 2015.8000 95
3298.0100 2041.1900 94
3298.0100 2015.8000 94
3272.6000 2041.1900 94
3272.6000 2015.8000 93
3221.8000 2066.6000 93
3272.6000 2066.6000 94
3298.0100 2066.6000 95
3323.4000 2066.6000 95
3348.8100 2066.6000 96
3374.2000 2066.6000 97
3425.0000 2066.6000 98
3399.6100 2066.6000 98
3399.6100 2142.7900 99
3425.0000 2142.7900 100
3374.2000 2142.7900 98
3348.8100 2142.7900 97
3348.8100 2168.2000 98
3323.4000 2142.7900 97
3298.0100 2142.7900 96
3272.6000 2168.2000 96
3196.4100 2244.3900 95
3221.8000 2244.3900 95
3247.2100 2244.3900 96
3272.6000 2244.3900 97
3298.0100 2244.3900 97
3323.4000 2244.3900 98
3348.8100 2244.3900 99
3323.4000 2168.2000 97
3298.0100 2168.2000 96
3272.6000 2142.7900 95
3247.2100 2168.2000 95
3221.8000 2168.2000 94
3196.4100 2168.2000 93
3145.6100 2193.5900 92
3120.2000 2193.5900 92
3145.6100 2142.7900 92
3120.2000 2142.7900 91
3145.6100 2066.6000 90
3196.4100 2066.6000 92
3221.8000 2041.1900 92
3196.4100 2041.1900 91
3145.6100 2015.8000 90
3120.2000 2015.8000 89
3094.8000 2015.8000 88
3120.2000 1939.6100 88
3145.6100 1939.6100 88
3145.6100 1888.8100 88
3120.2000 1888.8100 87
3145.6100 1761.8000 86
3094.8000 1761.8000 85
3120.2000 1761.8000 85
3145.6100 1685.6100 85
3120.2000 1685.6100 84
3094.8000 1634.8000 83
3120.2000 1634.8000 84
3145.6100 1634.8000 85
3145.6100 1507.7900 83
3120.2000 1507.7900 82
3069.3900 1507.7900 81
3094.8000 1507.7900 82
3145.6100 1558.5900 84
3120.2000 1558.5900 83
3094.8000 1558.5900 82
3069.3900 1558.5900 81
3044.0000 1558.5900 81
2993.2000 1507.7900 78
3018.5900 1507.7900 79
3044.0000 1507.7900 80
3018.5900 1558.5900 80
2993.2000 1533.2000 79
2993.2000 1558.5900 79
3069.3900 1634.8000 82
3044.0000 1634.8000 81
3018.5900 1634.8000 81
2993.2000 1634.8000 80
2993.2000 1685.6100 81
3018.5900 1685.6100 81
3044.0000 1685.6100 82
3069.3900 1685.6100 83
3094.8000 1685.6100 84
3069.3900 1761.8000 84
3044.0000 1761.8000 83
3018.5900 1761.8000 82
2993.2000 1761.8000 81
2993.2000 1787.2100 82
3018.5900 1787.2100 83
2993.2000 1812.6000 82
3018.5900 1812.6000 83
3044.0000 1812.6000 84
3069.3900 1812.6000 84
3094.8000 1812.6000 85
3120.2000 1812.6000 86
3145.6100 1812.6000 87
3094.8000 1888.8100 86
3069.3900 1888.8100 85
3044.0000 1888.8100 85
2993.2000 1888.8100 83
3018.5900 1888.8100 84
3094.8000 1939.6100 87
3069.3900 1939.6100 86
3044.0000 1939.6100 86
3018.5900 1939.6100 85
2993.2000 1939.6100 84
3069.3900 2015.8000 87
3044.0000 2015.8000 87
3018.5900 2015.8000 86
3018.5900 2041.1900 86
2993.2000 2015.8000 85
2993.2000 2041.1900 86
2967.7900 2066.6000 85
2993.2000 2066.6000 86
3018.5900 2066.6000 87
3044.0000 2066.6000 87
3120.2000 2066.6000 90
3094.8000 2066.6000 89
3069.3900 2066.6000 88
2993.2000 2142.7900 87
2967.7900 2168.2000 87
2993.2000 2168.2000 88
3018.5900 2142.7900 88
3044.0000 2142.7900 89
3069.3900 2142.7900 89
3094.8000 2142.7900 90
3069.3900 2219.0000 91
3044.0000 2219.0000 90
3069.3900 2244.3900 91
3044.0000 2244.3900 90
3018.5900 2244.3900 90
2993.2000 2244.3900 89
3018.5900 2219.0000 89
2993.2000 2219.0000 89
2967.7900 2244.3900 88
2942.4000 2219.0000 87
2967.7900 2219.0000 88
2942.4000 2244.3900 88
2916.9900 2219.0000 87
2891.6000 2244.3900 86
2916.9900 2244.3900 87
2891.6000 2219.0000 86
2916.9900 2168.2000 86
2967.7900 2142.7900 87
2916.9900 2142.7900 85
2891.6000 2142.7900 85
2891.6000 2168.2000 85
2866.1900 2168.2000 84
2840.8000 2168.2000 84
2815.4100 2168.2000 83
2764.6100 2219.0000 83
2764.6100 2244.3900 83
2790.0000 2219.0000 83
2764.6100 2168.2000 82
2790.0000 2168.2000 82
2764.6100 2142.7900 81
2790.0000 2142.7900 82
2815.4100 2142.7900 82
2840.8000 2142.7900 83
2866.1900 2142.7900 84
2891.6000 2041.1900 83
2916.9900 2066.6000 84
2891.6000 2066.6000 83
2866.1900 2066.6000 83
2840.8000 2066.6000 82
2815.4100 2066.6000 81
2840.8000 2041.1900 81
2815.4100 2041.1900 81
2790.0000 2066.6000 80
2764.6100 2066.6000 80
2764.6100 2041.1900 79
2790.0000 2041.1900 80
2764.6100 2015.8000 79
2790.0000 2015.8000 80
2815.4100 2015.8000 80
2840.8000 2015.8000 81
2866.1900 2041.1900 82
2866.1900 2015.8000 82
2891.6000 2015.8000 82
2916.9900 2041.1900 83
2916.9900 2015.8000 83
2916.9900 1939.6100 82
2891.6000 1939.6100 81
2866.1900 1939.6100 80
2840.8000 1939.6100 80
2815.4100 1939.6100 79
2790.0000 1939.6100 78
2764.6100 1939.6100 78
2764.6100 1888.8100 77
2790.0000 1888.8100 77
2815.4100 1888.8100 78
2840.8000 1888.8100 79
2866.1900 1888.8100 80
2891.6000 1888.8100 80
2916.9900 1888.8100 81
2916.9900 1812.6000 80
2891.6000 1812.6000 79
2866.1900 1787.2100 78
2866.1900 1812.6000 78
2840.8000 1812.6000 78
2815.4100 1812.6000 77
2790.0000 1812.6000 76
2764.6100 1787.2100 75
2764.6100 1812.6000 76
2790.0000 1787.2100 76
2764.6100 1761.8000 75
2790.0000 1761.8000 76
2815.4100 1761.8000 76
2840.8000 1761.8000 77
2866.1900 1761.8000 78
2891.6000 1761.8000 78
2916.9900 1761.8000 79
2891.6000 1787.2100 79
2840.8000 1685.6100 76
2866.1900 1685.6100 77
2891.6000 1685.6100 77
2916.9900 1685.6100 78
2916.9900 1634.8000 78
2891.6000 1634.8000 77
2866.1900 1634.8000 76
2840.8000 1634.8000 75
2815.4100 1634.8000 75
2815.4100 1685.6100 75
2790.0000 1685.6100 74
2764.6100 1685.6100 74
2790.0000 1634.8000 74
2764.6100 1634.8000 73
2764.6100 1558.5900 72
2764.6100 1533.2000 72
2790.0000 1558.5900 73
2815.4100 1558.5900 74
2840.8000 1558.5900 74
2916.9900 1558.5900 77
2891.6000 1558.5900 76
2866.1900 1558.5900 75
2790.0000 1533.2000 73
2764.6100 1507.7900 71
2790.0000 1507.7900 72
2815.4100 1507.7900 73
2840.8000 1507.7900 74
2866.1900 1507.7900 75
2891.6000 1507.7900 75
2916.9900 1507.7900 76
2967.7900 1533.2000 78
2967.7900 1507.7900 78
2916.9900 1431.6000 75
2891.6000 1431.6000 75
2866.1900 1431.6000 74
2840.8000 1431.6000 73
2815.4100 1431.6000 72
2790.0000 1431.6000 71
2764.6100 1431.6000 71
2764.6100 1380.8000 70
2790.0000 1380.8000 71
2815.4100 1380.8000 72
2840.8000 1380.8000 72
2866.1900 1380.8000 73
2891.6000 1380.8000 74
2916.9900 1380.8000 75
2916.9900 1304.6100 74
2891.6000 1304.6100 73
2866.1900 1304.6100 73
2840.8000 1304.6100 72
2891.6000 1253.8100 73
2916.9900 1253.8100 74
2866.1900 1253.8100 72
2840.8000 1253.8100 71
2815.4100 1253.8100 71
2790.0000 1253.8100 70
2764.6100 1279.2000 69
2764.6100 1253.8100 69
2790.0000 1279.2000 70
2815.4100 1304.6100 71
2790.0000 1304.6100 70
2764.6100 1304.6100 69
2637.6000 1431.6000 67
2637.6000 1456.9900 67
2612.2100 1482.4000 67
2637.6000 1558.5900 68
2612.2100 1558.5900 68
2637.6000 1584.0000 69
2612.2100 1584.0000 68
2586.8000 1584.0000 67
2586.8000 1558.5900 67
2561.4100 1558.5900 66
2510.6100 1558.5900 65
2536.0000 1558.5900 65
2536.0000 1482.4000 64
