n 1749 
m 10 
tmax 16827.800 
16976.0000 7700.0000 81
17008.0000 11022.0000 22
880.0000 9834.0000 63
1136.0000 5060.0000 4
1392.0000 4532.0000 45
5520.0000 13200.0000 86
5600.0000 11792.0000 27
5680.0000 7898.0000 68
3888.0000 6248.0000 9
4016.0000 8492.0000 50
4144.0000 11550.0000 91
16592.0000 12650.0000 32
17344.0000 10956.0000 73
18096.0000 7480.0000 14
8016.0000 12034.0000 55
8080.0000 9460.0000 96
8144.0000 7040.0000 37
16784.0000 9680.0000 78
17296.0000 5016.0000 19
17808.0000 4510.0000 60
784.0000 10846.0000 1
944.0000 7084.0000 42
1104.0000 5544.0000 83
7728.0000 12298.0000 24
7824.0000 9988.0000 65
7920.0000 7304.0000 6
5232.0000 13046.0000 47
5376.0000 11484.0000 88
5520.0000 7744.0000 29
3856.0000 9306.0000 70
4720.0000 11924.0000 11
4848.0000 9240.0000 52
4976.0000 6622.0000 93
17616.0000 11154.0000 34
18144.0000 7700.0000 75
18672.0000 5852.0000 16
7376.0000 12034.0000 57
7440.0000 9460.0000 98
7504.0000 7040.0000 39
1808.0000 12452.0000 80
1888.0000 10296.0000 21
1968.0000 7150.0000 62
12528.0000 6446.0000 3
12688.0000 8888.0000 44
12848.0000 11616.0000 85
14608.0000 8888.0000 26
16368.0000 6754.0000 67
16368.0000 9438.0000 8
17088.0000 9988.0000 49
17808.0000 12298.0000 90
1680.0000 10736.0000 31
1744.0000 6864.0000 72
1808.0000 5434.0000 13
5936.0000 12408.0000 54
6048.0000 10208.0000 95
6160.0000 7106.0000 36
17680.0000 12892.0000 77
18096.0000 11176.0000 18
18512.0000 7590.0000 59
10320.0000 5236.0000 100
10960.0000 5852.0000 41
11600.0000 10230.0000 82
18800.0000 5093.0000 23
18930.5000 6182.0000 64
4848.0000 14520.0000 5
5536.0000 14432.0000 46
6224.0000 11946.0000 87
6304.0000 9460.0000 28
6224.0000 14520.0000 69
6384.0000 6732.0000 10
1936.0000 10164.0000 51
2016.0000 5720.0000 92
2096.0000 4862.0000 33
816.0000 9944.0000 74
1024.0000 5280.0000 15
1232.0000 4642.0000 56
18448.0000 4389.0000 97
18754.5000 4774.0000 38
6672.0000 6886.0000 79
6736.0000 9768.0000 20
6800.0000 11154.0000 61
9392.0000 12540.0000 2
6800.0000 13750.0000 43
6800.0000 12694.0000 84
11984.0000 8272.0000 25
12128.0000 12540.0000 66
12272.0000 13442.0000 7
10736.0000 12408.0000 48
11600.0000 10208.0000 89
12464.0000 7106.0000 30
8784.0000 12034.0000 71
8880.0000 9460.0000 12
8976.0000 7040.0000 53
3280.0000 6028.0000 94
5424.0000 8052.0000 35
7568.0000 11330.0000 76
10544.0000 13156.0000 17
10592.0000 11704.0000 58
10640.0000 8162.0000 99
7824.0000 7458.0000 40
7872.0000 10296.0000 81
7920.0000 12452.0000 22
10608.0000 14168.0000 63
11296.0000 13728.0000 4
11984.0000 13288.0000 45
12016.0000 12848.0000 86
11984.0000 14036.0000 27
12048.0000 12166.0000 68
12160.0000 11484.0000 9
12272.0000 7744.0000 50
9360.0000 14520.0000 91
10400.0000 14432.0000 32
11440.0000 11022.0000 73
12288.0000 7612.0000 14
11440.0000 14520.0000 55
13136.0000 6116.0000 96
5776.0000 4202.0000 37
5888.0000 4400.0000 78
6000.0000 4202.0000 19
6000.0000 8052.0000 60
8176.0000 11704.0000 1
10352.0000 11440.0000 42
10448.0000 11176.0000 83
10352.0000 13156.0000 24
10544.0000 7898.0000 65
11568.0000 11660.0000 6
11616.0000 8712.0000 47
11664.0000 6358.0000 88
656.0000 9306.0000 29
16304.0000 11396.0000 70
16976.0000 8448.0000 11
17648.0000 6226.0000 52
6608.0000 12144.0000 93
6624.0000 9680.0000 34
6640.0000 6842.0000 75
6032.0000 4202.0000 16
6048.0000 4400.0000 57
6064.0000 4202.0000 98
11632.0000 6666.0000 39
11920.0000 9328.0000 80
12208.0000 11836.0000 21
253.5000 4422.0000 62
304.0000 4213.0000 3
10864.0000 10890.0000 44
12272.0000 7172.0000 85
13680.0000 5896.0000 26
9520.0000 13838.0000 67
10880.0000 13068.0000 8
12240.0000 12496.0000 49
13024.0000 11924.0000 90
12240.0000 13706.0000 31
13808.0000 8272.0000 72
7536.0000 12034.0000 13
7744.0000 9460.0000 54
7952.0000 7040.0000 95
3120.0000 6248.0000 36
3200.0000 8492.0000 77
3280.0000 11550.0000 18
11376.0000 9306.0000 59
3152.0000 11660.0000 100
3200.0000 8712.0000 41
3248.0000 6358.0000 82
1392.0000 10472.0000 23
1472.0000 6336.0000 64
1552.0000 5170.0000 5
464.0000 9108.0000 46
576.0000 14212.0000 87
688.0000 14410.0000 28
7600.0000 12144.0000 69
7632.0000 9680.0000 10
7664.0000 7150.0000 51
5360.0000 8052.0000 92
5520.0000 12100.0000 33
5680.0000 13354.0000 74
10032.0000 10560.0000 15
10112.0000 6512.0000 56
10192.0000 5566.0000 97
3056.0000 5522.0000 38
4272.0000 7040.0000 79
5488.0000 10824.0000 20
9936.0000 12892.0000 61
10016.0000 11176.0000 2
10096.0000 7898.0000 43
560.0000 4092.0000 84
656.0000 4180.0000 25
752.0000 4092.0000 66
752.0000 8096.0000 7
2976.0000 12012.0000 48
5200.0000 13310.0000 89
4944.0000 11660.0000 30
5168.0000 8712.0000 71
5392.0000 5698.0000 12
5392.0000 8052.0000 53
5824.0000 7392.0000 94
6256.0000 5698.0000 35
6256.0000 8800.0000 76
6624.0000 10208.0000 17
6992.0000 12320.0000 58
6992.0000 14520.0000 99
7200.0000 14432.0000 40
7408.0000 14520.0000 81
9232.0000 11330.0000 22
9280.0000 8052.0000 63
9328.0000 6336.0000 4
4880.0000 7370.0000 45
5888.0000 10736.0000 86
6896.0000 10252.0000 27
6992.0000 9768.0000 68
6896.0000 12672.0000 9
7088.0000 7194.0000 50
3760.0000 12672.0000 91
3904.0000 10736.0000 32
4048.0000 7370.0000 73
8304.0000 12144.0000 14
8352.0000 9680.0000 55
8400.0000 7150.0000 96
9776.0000 11440.0000 37
11280.0000 8272.0000 78
12784.0000 6446.0000 19
7056.0000 9614.0000 60
14320.0000 7194.0000 1
14416.0000 9768.0000 42
14512.0000 12056.0000 83
14704.0000 12276.0000 24
14720.0000 10208.0000 65
14736.0000 7414.0000 6
2928.0000 5918.0000 47
3296.0000 7832.0000 88
3664.0000 11220.0000 29
4128.0000 7832.0000 70
4592.0000 5918.0000 11
13072.0000 9482.0000 52
10480.0000 10560.0000 93
11552.0000 6512.0000 34
12624.0000 5566.0000 75
6896.0000 7040.0000 16
7008.0000 9460.0000 57
7120.0000 12034.0000 98
3408.0000 7150.0000 39
3568.0000 10296.0000 80
3728.0000 12452.0000 21
7248.0000 12188.0000 62
7328.0000 9768.0000 3
7408.0000 7194.0000 44
3568.0000 6886.0000 85
3744.0000 9768.0000 26
3920.0000 12188.0000 67
2896.0000 7040.0000 8
3216.0000 10076.0000 49
3536.0000 12342.0000 90
4144.0000 10076.0000 31
4752.0000 7040.0000 72
12720.0000 12166.0000 13
12736.0000 9988.0000 54
12752.0000 7304.0000 95
2800.0000 12034.0000 36
2816.0000 9460.0000 77
2832.0000 6732.0000 18
8112.0000 12144.0000 59
8160.0000 9680.0000 100
8208.0000 7150.0000 41
1328.0000 10362.0000 82
1392.0000 6116.0000 23
1456.0000 5060.0000 64
12176.0000 7524.0000 5
12336.0000 11044.0000 46
12496.0000 12694.0000 87
9136.0000 12188.0000 28
10336.0000 9768.0000 69
11536.0000 6886.0000 10
11312.0000 11880.0000 51
11392.0000 9152.0000 92
11472.0000 6578.0000 33
9296.0000 11110.0000 74
10096.0000 7612.0000 15
10896.0000 6116.0000 56
5072.0000 5918.0000 97
5792.0000 7832.0000 38
6512.0000 11220.0000 79
9904.0000 11220.0000 20
10336.0000 7832.0000 61
10768.0000 6226.0000 2
5040.0000 6248.0000 43
5984.0000 8492.0000 84
6928.0000 11550.0000 25
11280.0000 13200.0000 66
11312.0000 11792.0000 7
11344.0000 7898.0000 48
5456.0000 6996.0000 89
6448.0000 9988.0000 30
7440.0000 12298.0000 71
12592.0000 6248.0000 12
12608.0000 8492.0000 53
12624.0000 11418.0000 94
12368.0000 11836.0000 35
14704.0000 9328.0000 76
17040.0000 6666.0000 17
11632.0000 12056.0000 58
11664.0000 9768.0000 99
11696.0000 6886.0000 40
14480.0000 11726.0000 81
14496.0000 9108.0000 22
14512.0000 6864.0000 63
17520.0000 6380.0000 4
17584.0000 8756.0000 45
17648.0000 11682.0000 86
592.0000 4356.0000 27
608.0000 4708.0000 68
624.0000 9658.0000 9
11408.0000 7854.0000 50
11904.0000 11704.0000 91
12400.0000 13024.0000 32
13296.0000 11704.0000 73
14192.0000 8162.0000 14
11600.0000 4774.0000 55
11840.0000 5544.0000 96
12080.0000 9944.0000 37
17552.0000 6490.0000 78
17664.0000 8976.0000 19
17776.0000 11792.0000 60
12464.0000 12540.0000 1
12480.0000 10736.0000 42
12496.0000 7370.0000 83
17744.0000 11638.0000 24
17808.0000 8668.0000 65
17872.0000 6336.0000 6
16624.0000 11022.0000 47
16640.0000 7700.0000 88
16656.0000 6160.0000 29
13232.0000 11946.0000 70
13344.0000 9548.0000 11
13456.0000 7084.0000 52
10192.0000 12408.0000 93
10272.0000 10208.0000 34
10352.0000 7414.0000 75
18736.0000 4741.0000 16
18898.5000 5478.0000 57
912.0000 9658.0000 98
992.0000 4708.0000 39
1072.0000 4356.0000 80
14320.0000 12276.0000 21
14384.0000 10208.0000 62
14448.0000 7414.0000 3
7696.0000 12144.0000 44
7712.0000 9680.0000 85
7728.0000 7150.0000 26
18640.0000 4565.0000 67
18850.5000 5126.0000 8
14768.0000 12276.0000 49
14784.0000 10208.0000 90
14800.0000 7414.0000 31
9872.0000 6336.0000 72
10000.0000 8052.0000 13
10128.0000 11330.0000 54
16496.0000 12694.0000 95
16512.0000 11044.0000 36
16528.0000 7832.0000 77
15376.0000 11946.0000 18
15392.0000 9548.0000 59
15408.0000 7084.0000 100
5712.0000 4092.0000 41
5776.0000 4180.0000 82
5840.0000 4092.0000 23
5968.0000 4180.0000 64
6096.0000 4092.0000 5
6096.0000 8052.0000 46
6384.0000 11924.0000 87
6672.0000 13266.0000 28
6688.0000 11924.0000 69
6704.0000 7964.0000 10
6784.0000 11924.0000 51
6864.0000 13266.0000 92
7152.0000 12034.0000 33
7200.0000 9460.0000 74
7248.0000 7040.0000 15
7312.0000 14388.0000 56
11632.0000 14168.0000 97
15952.0000 14256.0000 38
15664.0000 11946.0000 79
15904.0000 9548.0000 20
16144.0000 7084.0000 61
17584.0000 11264.0000 2
17824.0000 7920.0000 43
18064.0000 5962.0000 84
14608.0000 7194.0000 25
15520.0000 9768.0000 66
16432.0000 12056.0000 7
4560.0000 4092.0000 48
4672.0000 4180.0000 89
4784.0000 4092.0000 30
4784.0000 8250.0000 71
6464.0000 12320.0000 12
8144.0000 13464.0000 53
9616.0000 12408.0000 94
9648.0000 10208.0000 35
9680.0000 7414.0000 76
12112.0000 12056.0000 17
12176.0000 9768.0000 58
12240.0000 6886.0000 99
8368.0000 12254.0000 40
8416.0000 9900.0000 81
8464.0000 7260.0000 22
18896.0000 5269.0000 63
18978.5000 6534.0000 4
11952.0000 11682.0000 45
12080.0000 9020.0000 86
12208.0000 6512.0000 27
10320.0000 10560.0000 68
10368.0000 6512.0000 9
10416.0000 5566.0000 50
4336.0000 4774.0000 91
7808.0000 5544.0000 32
11280.0000 4774.0000 73
11280.0000 8514.0000 14
11552.0000 11484.0000 55
11824.0000 12914.0000 96
12656.0000 12320.0000 37
12848.0000 10296.0000 78
13040.0000 7458.0000 19
11888.0000 6776.0000 60
12528.0000 9548.0000 1
13168.0000 11946.0000 42
3344.0000 12188.0000 83
3440.0000 9768.0000 24
3536.0000 6886.0000 65
6128.0000 4092.0000 6
6352.0000 4180.0000 47
6576.0000 4092.0000 88
6576.0000 6006.0000 29
6656.0000 7832.0000 70
6736.0000 11220.0000 11
11792.0000 11528.0000 52
11872.0000 8712.0000 93
11952.0000 6358.0000 34
7216.0000 6556.0000 75
7968.0000 8492.0000 16
8720.0000 11550.0000 57
4816.0000 6886.0000 98
5440.0000 9768.0000 39
6064.0000 12188.0000 80
8944.0000 12408.0000 21
9200.0000 10208.0000 62
9456.0000 7414.0000 3
9968.0000 12408.0000 44
10016.0000 10208.0000 85
10064.0000 7414.0000 26
3632.0000 6776.0000 67
4800.0000 9548.0000 8
5968.0000 12078.0000 49
15536.0000 12166.0000 90
15568.0000 9988.0000 31
15600.0000 7304.0000 72
11728.0000 12056.0000 13
11824.0000 9768.0000 54
11920.0000 6886.0000 95
6448.0000 11000.0000 36
6688.0000 7392.0000 77
6928.0000 6006.0000 18
4304.0000 11660.0000 59
4512.0000 8712.0000 100
4720.0000 6358.0000 41
944.0000 14520.0000 82
1552.0000 14432.0000 23
2160.0000 12518.0000 64
2208.0000 10604.0000 5
2160.0000 14520.0000 46
2256.0000 7304.0000 87
7824.0000 14278.0000 28
11904.0000 13948.0000 69
15984.0000 14146.0000 10
5488.0000 5368.0000 51
8320.0000 6732.0000 92
11152.0000 10670.0000 33
13424.0000 5038.0000 74
13824.0000 5456.0000 15
14224.0000 4708.0000 56
14224.0000 5126.0000 97
14528.0000 4796.0000 38
14832.0000 4708.0000 79
14912.0000 4796.0000 20
14992.0000 4708.0000 61
15184.0000 4796.0000 2
15376.0000 4708.0000 43
15376.0000 5500.0000 84
15504.0000 6204.0000 25
15632.0000 10274.0000 66
15903.5000 6204.0000 7
16176.0000 4708.0000 48
16368.0000 4796.0000 89
16176.0000 5478.0000 30
16560.0000 4708.0000 71
16640.0000 4796.0000 12
16720.0000 4708.0000 53
16784.0000 4796.0000 94
16848.0000 4708.0000 35
12880.0000 4928.0000 76
12944.0000 5236.0000 17
13008.0000 4928.0000 58
13152.0000 5236.0000 99
13296.0000 4928.0000 40
13823.5000 5236.0000 81
14352.0000 4818.0000 22
14496.0000 5016.0000 63
14352.0000 5104.0000 4
14640.0000 4818.0000 45
14704.0000 5016.0000 86
14768.0000 4818.0000 27
14864.0000 5016.0000 68
14960.0000 4818.0000 9
15104.0000 5016.0000 50
15248.0000 4818.0000 91
15248.0000 5764.0000 32
15712.0000 6512.0000 73
16176.0000 10428.0000 14
16239.5000 6512.0000 55
16304.0000 4818.0000 96
16448.0000 5016.0000 37
16304.0000 5742.0000 78
16592.0000 4818.0000 19
4464.0000 6886.0000 60
4528.0000 9768.0000 1
4592.0000 12188.0000 42
11024.0000 12936.0000 83
14064.0000 11264.0000 24
17104.0000 7634.0000 65
2384.0000 10054.0000 6
2448.0000 5500.0000 47
2512.0000 4752.0000 88
1648.0000 14190.0000 29
2304.0000 13772.0000 70
2960.0000 11616.0000 11
3024.0000 9460.0000 52
2960.0000 14190.0000 93
3088.0000 6732.0000 34
1296.0000 14300.0000 75
1920.0000 13992.0000 16
2544.0000 9746.0000 57
2608.0000 5500.0000 98
2544.0000 14300.0000 39
2672.0000 4752.0000 80
9648.0000 11220.0000 21
9696.0000 7832.0000 62
9744.0000 6226.0000 3
9488.0000 12408.0000 44
9536.0000 10208.0000 85
9584.0000 7414.0000 26
8816.0000 12144.0000 67
8832.0000 9680.0000 8
8848.0000 7150.0000 49
5136.0000 13574.0000 90
5232.0000 12540.0000 31
5328.0000 8272.0000 72
3088.0000 12562.0000 13
3584.0000 10516.0000 54
4080.0000 7260.0000 95
3248.0000 12034.0000 36
3296.0000 9460.0000 77
3344.0000 6732.0000 18
10960.0000 11880.0000 59
10992.0000 9152.0000 100
11024.0000 6886.0000 41
2992.0000 12144.0000 82
3088.0000 9680.0000 23
3184.0000 6842.0000 64
10896.0000 11264.0000 5
11040.0000 7920.0000 46
11184.0000 6270.0000 87
10832.0000 11880.0000 28
10880.0000 9152.0000 69
10928.0000 6886.0000 10
2000.0000 14410.0000 51
2688.0000 14212.0000 92
3376.0000 11462.0000 33
3440.0000 8712.0000 74
3376.0000 14410.0000 15
3504.0000 6358.0000 56
2224.0000 10054.0000 97
2288.0000 5500.0000 38
2352.0000 4752.0000 79
6544.0000 7744.0000 20
7712.0000 11484.0000 61
8880.0000 13046.0000 2
13296.0000 12276.0000 43
13312.0000 10208.0000 84
13328.0000 7414.0000 25
17136.0000 14256.0000 66
17890.5000 14168.0000 7
4208.0000 13156.0000 48
4704.0000 11704.0000 89
5200.0000 7854.0000 30
11760.0000 13816.0000 71
14512.0000 13288.0000 12
17264.0000 8646.0000 53
17264.0000 13596.0000 94
17792.5000 13948.0000 35
18320.0000 14278.0000 76
15824.0000 12320.0000 17
16448.0000 10296.0000 58
17072.0000 7150.0000 99
9712.0000 12408.0000 40
9776.0000 10208.0000 81
9840.0000 7414.0000 22
17072.0000 13024.0000 63
17200.0000 11704.0000 4
17328.0000 7854.0000 45
16464.0000 12056.0000 86
17696.0000 9768.0000 27
18928.0000 6886.0000 68
2736.0000 6138.0000 9
5296.0000 8272.0000 50
7856.0000 11440.0000 91
13136.0000 11132.0000 32
13184.0000 7920.0000 73
13232.0000 6270.0000 14
16720.0000 11022.0000 55
16736.0000 7700.0000 96
16752.0000 6160.0000 37
15920.0000 12166.0000 78
15968.0000 9988.0000 19
16016.0000 7304.0000 60
15504.0000 11946.0000 1
15520.0000 9548.0000 42
15536.0000 7084.0000 83
205.5000 13992.0000 24
208.0000 8998.0000 65
368.0000 13992.0000 6
528.0000 14300.0000 47
16016.0000 12430.0000 88
16032.0000 10516.0000 29
16048.0000 7568.0000 70
16048.0000 12584.0000 11
16064.0000 10824.0000 52
16080.0000 7722.0000 93
14032.0000 11946.0000 34
14048.0000 9548.0000 75
14064.0000 7084.0000 16
13584.0000 9482.0000 57
14608.0000 12276.0000 98
14640.0000 10208.0000 39
14672.0000 7414.0000 80
13392.0000 9482.0000 21
16688.0000 9790.0000 62
17232.0000 5236.0000 3
17776.0000 4620.0000 44
16208.0000 9482.0000 85
5104.0000 11924.0000 26
5168.0000 9240.0000 67
5232.0000 4224.0000 8
5232.0000 7018.0000 49
6112.0000 4796.0000 90
5232.0000 4642.0000 31
6992.0000 4708.0000 72
4400.0000 7260.0000 13
9376.0000 10516.0000 54
14352.0000 12430.0000 95
5392.0000 11924.0000 36
5488.0000 9240.0000 77
5584.0000 6622.0000 18
5776.0000 11660.0000 59
5840.0000 8712.0000 100
5904.0000 6358.0000 41
944.0000 5654.0000 82
1216.0000 7304.0000 23
1488.0000 10956.0000 64
3664.0000 5632.0000 5
3840.0000 7260.0000 46
4016.0000 10934.0000 87
7984.0000 11770.0000 28
9360.0000 8932.0000 69
10736.0000 6776.0000 10
5616.0000 7744.0000 51
5888.0000 11484.0000 92
6160.0000 13046.0000 33
17232.0000 4202.0000 74
17600.0000 4400.0000 15
17968.0000 9504.0000 56
1616.0000 4752.0000 97
1872.0000 5500.0000 38
2128.0000 10054.0000 79
1872.0000 5082.0000 20
2176.0000 6160.0000 61
2480.0000 10384.0000 2
12304.0000 4224.0000 43
12304.0000 4620.0000 84
13104.5000 4796.0000 25
13904.0000 4708.0000 66
9968.0000 5456.0000 7
10768.0000 6292.0000 48
11568.0000 5148.0000 89
1200.0000 4422.0000 30
2080.0000 4840.0000 71
2960.0000 4422.0000 12
1904.0000 6886.0000 53
2368.0000 9768.0000 94
2832.0000 12188.0000 35
1424.0000 4532.0000 76
2400.0000 5060.0000 17
3376.0000 4532.0000 58
2160.0000 7150.0000 99
2672.0000 10296.0000 40
3184.0000 12452.0000 81
912.0000 4202.0000 22
1552.0000 4400.0000 63
2192.0000 4202.0000 4
2608.0000 4400.0000 45
3024.0000 4202.0000 86
269.0000 4774.0000 27
336.0000 4213.0000 68
336.0000 4598.0000 9
1488.0000 4642.0000 50
2639.5000 5280.0000 91
3792.0000 4466.0000 32
3792.0000 5104.0000 73
880.0000 4092.0000 14
1552.0000 4180.0000 55
2224.0000 4092.0000 96
2416.0000 4180.0000 37
2608.0000 4092.0000 78
3024.0000 4180.0000 19
3440.0000 4092.0000 60
18352.0000 12518.0000 1
18528.0000 10428.0000 42
18704.0000 7216.0000 83
1904.0000 12342.0000 24
1984.0000 10076.0000 65
2064.0000 7040.0000 6
18768.0000 4917.0000 47
18914.5000 5830.0000 88
18256.0000 12408.0000 29
18368.0000 10208.0000 70
18480.0000 7106.0000 11
1840.0000 10274.0000 52
1920.0000 5940.0000 93
2000.0000 4972.0000 34
18224.0000 12298.0000 75
18320.0000 9988.0000 16
18416.0000 6996.0000 57
1616.0000 10208.0000 98
1696.0000 5808.0000 39
1776.0000 4906.0000 80
17840.0000 6446.0000 21
17888.0000 8888.0000 62
17936.0000 11748.0000 3
17904.0000 6336.0000 44
17952.0000 8668.0000 85
18000.0000 11638.0000 26
12144.0000 4994.0000 67
13920.0000 5984.0000 8
15696.0000 5302.0000 49
17680.0000 7106.0000 90
17760.0000 10208.0000 31
17840.0000 12408.0000 72
1520.0000 10318.0000 13
1616.0000 6028.0000 54
1712.0000 5016.0000 95
11216.0000 6578.0000 36
11232.0000 9152.0000 77
11248.0000 11880.0000 18
8176.0000 6006.0000 59
9952.0000 7392.0000 100
11728.0000 5698.0000 41
18128.0000 6996.0000 82
18144.0000 9988.0000 23
18160.0000 12298.0000 64
12016.0000 4884.0000 5
13935.5000 5764.0000 46
15856.0000 5016.0000 87
15856.0000 5588.0000 28
8016.0000 4972.0000 69
9936.0000 5324.0000 10
11856.0000 4664.0000 51
6832.0000 4510.0000 92
6991.5000 5016.0000 33
7152.0000 4708.0000 74
7216.0000 4796.0000 15
7152.0000 4884.0000 56
7280.0000 4708.0000 97
7296.0000 4796.0000 38
7312.0000 4708.0000 79
7440.0000 4796.0000 20
7568.0000 4708.0000 61
8096.0000 4796.0000 2
8624.0000 4708.0000 43
8768.0000 4796.0000 84
8912.0000 4708.0000 25
9072.0000 4796.0000 66
9232.0000 4708.0000 7
9376.0000 4796.0000 48
9520.0000 4708.0000 89
10048.0000 4796.0000 30
10576.0000 4708.0000 71
10720.0000 4796.0000 12
10864.0000 4708.0000 53
18096.0000 13156.0000 94
18144.0000 11704.0000 35
18192.0000 7854.0000 76
6864.0000 4620.0000 17
7279.5000 5236.0000 58
7696.0000 4818.0000 99
8096.0000 5016.0000 40
7696.0000 5104.0000 81
8496.0000 4818.0000 22
8688.0000 5016.0000 63
8880.0000 4818.0000 4
8960.0000 5016.0000 45
9040.0000 4818.0000 86
9072.0000 5016.0000 27
9104.0000 4818.0000 68
9184.0000 5016.0000 9
9264.0000 4818.0000 50
9456.0000 5016.0000 91
9648.0000 4818.0000 32
10048.0000 5016.0000 73
10448.0000 4818.0000 14
10448.0000 5544.0000 55
10640.0000 6072.0000 96
10832.0000 5346.0000 37
10912.0000 6072.0000 78
10992.0000 4708.0000 19
10992.0000 5434.0000 60
11056.0000 4796.0000 1
11120.0000 4708.0000 42
4112.0000 6886.0000 83
4176.0000 9768.0000 24
4240.0000 12188.0000 65
3920.0000 6358.0000 6
4048.0000 8712.0000 47
4176.0000 11660.0000 88
4400.0000 12716.0000 29
4448.0000 10824.0000 70
4496.0000 7414.0000 11
3760.0000 7150.0000 52
3856.0000 10296.0000 93
3952.0000 12452.0000 34
18064.0000 11638.0000 75
18560.0000 8668.0000 16
19056.0000 6336.0000 57
9200.0000 10186.0000 98
9248.0000 5764.0000 39
9296.0000 5192.0000 80
3728.0000 6402.0000 21
3808.0000 8800.0000 62
3888.0000 11704.0000 3
4880.0000 13046.0000 44
5008.0000 11484.0000 85
5136.0000 7744.0000 26
8496.0000 14058.0000 67
10256.0000 13508.0000 8
12016.0000 13926.0000 49
16880.0000 11022.0000 90
16896.0000 7700.0000 31
16912.0000 6160.0000 72
15760.0000 12166.0000 13
15792.0000 9988.0000 54
15824.0000 7304.0000 95
3440.0000 11550.0000 36
3632.0000 8492.0000 77
3824.0000 6248.0000 18
16944.0000 11176.0000 59
17056.0000 8008.0000 100
17168.0000 6006.0000 41
17232.0000 11506.0000 82
17264.0000 8668.0000 23
17296.0000 6336.0000 64
2704.0000 6622.0000 5
3696.0000 9240.0000 46
4688.0000 11924.0000 87
17296.0000 11660.0000 28
17360.0000 8976.0000 69
17424.0000 6490.0000 10
6224.0000 5588.0000 51
8320.0000 7172.0000 92
