n 1061 
m 3 
tmax 37349
5754.5900 4946.5300 18
5904.7200 4896.5700 59
5954.7600 4846.6000 100
6004.7900 4996.5000 41
6355.0700 5146.3900 82
6505.2000 4996.5000 23
6405.1100 4896.5700 64
6255.0000 4946.5300 5
6655.3100 4546.8100 46
6555.2400 4546.8100 87
6555.2400 3947.2300 28
6455.1600 3947.2300 69
6455.1600 4047.1600 10
6305.0300 4296.9800 51
6255.0000 4546.8100 92
5754.5900 4646.7400 33
5804.6400 4296.9800 74
6004.7900 4296.9800 15
5854.6800 4047.1600 56
5854.6800 3947.2300 97
5754.5900 3647.4400 38
5804.6400 3697.4000 79
5854.6800 3747.3700 20
6154.9200 3947.2300 61
6605.2700 3497.5500 2
6655.3100 3547.5100 43
6555.2400 3547.5100 84
6605.2700 3297.6800 25
6555.2400 3347.6500 66
6605.2700 3097.8300 7
6455.1600 3347.6500 48
6305.0300 3297.6800 89
6305.0300 3497.5500 30
6154.9200 3347.6500 71
6154.9200 3447.5800 12
6255.0000 3147.7900 53
6104.8800 3197.7500 94
5454.3500 3247.7200 35
5554.4400 3347.6500 76
5754.5900 3047.8600 17
5654.5100 2848.0000 58
5654.5100 2748.0700 99
5604.4800 2598.1800 40
5854.6800 2947.9300 81
5854.6800 3047.8600 22
5954.7600 2848.0000 63
6054.8300 2848.0000 4
6455.1600 2748.0700 45
6154.9200 2448.2800 86
6104.8800 2598.1800 27
6054.8300 2548.2100 68
6004.7900 2398.3100 9
5654.5100 2348.3500 50
6355.0700 1648.8400 91
6405.1100 1598.8800 32
6455.1600 1648.8400 73
6805.4400 1598.8800 14
6905.5100 1498.9400 55
6955.5500 1548.9100 96
6905.5100 1598.8800 37
7005.5900 1698.8100 78
7105.6800 1698.8100 19
7055.6400 1548.9100 60
7005.5900 1498.9400 1
7105.6800 1399.0100 42
7205.7600 1399.0100 83
7255.7900 1448.9800 24
7355.8800 1448.9800 65
7355.8800 1648.8400 6
7455.9600 1648.8400 47
7806.2400 1598.8800 88
7906.3100 1598.8800 29
7906.3100 1498.9400 70
7956.3500 1548.9100 11
8006.4000 1498.9400 52
8056.4400 1548.9100 93
8106.4800 1399.0100 34
8206.5500 1399.0100 75
8256.5900 1448.9800 16
8356.6800 1448.9800 57
8006.4000 1698.8100 98
8106.4800 1698.8100 39
8356.6800 1648.8400 80
8456.7600 1648.8400 21
8807.0300 1598.8800 62
8907.1100 1498.9400 3
8957.1600 1548.9100 44
8907.1100 1598.8800 85
9007.2000 1698.8100 26
9107.2700 1698.8100 67
9057.2400 1548.9100 8
9007.2000 1498.9400 49
9107.2700 1399.0100 90
9207.3500 1399.0100 31
9257.4000 1448.9800 72
9357.4800 1448.9800 13
9357.4800 1648.8400 54
9457.5500 1648.8400 95
9807.8300 1598.8800 36
9907.9200 1598.8800 77
9907.9200 1498.9400 18
9957.9600 1548.9100 59
10008.0000 1498.9400 100
10058.0000 1548.9100 41
10008.0000 1698.8100 82
10108.1000 1698.8100 23
10358.3000 1648.8400 64
10408.3000 1598.8800 5
10458.3000 1648.8400 46
10858.7000 2348.3500 87
10808.6000 2598.1800 28
11259.0000 2848.0000 69
11158.9000 2848.0000 10
10958.8000 2848.0000 51
10658.5000 2748.0700 92
10658.5000 3047.8600 33
10408.3000 2997.9000 74
10408.3000 2897.9600 15
10358.3000 2848.0000 56
10458.3000 2748.0700 97
10358.3000 2448.2800 38
9807.8300 2598.1800 79
10158.1000 3047.8600 20
9957.9600 3047.8600 61
9757.7900 3147.7900 2
9757.7900 2748.0700 43
9707.7600 2798.0300 84
9657.7200 2848.0000 25
9607.6800 2798.0300 66
9357.4800 2848.0000 7
9207.3500 2798.0300 48
9257.4000 2947.9300 89
9657.7200 3147.7900 30
9457.5500 3447.5800 71
9557.6400 3747.3700 12
9357.4800 3947.2300 53
9757.7900 3847.3000 94
9707.7600 3997.2000 35
9807.8300 3997.2000 76
10158.1000 4047.1600 17
9807.8300 4396.9200 58
9857.8800 4346.9500 99
9907.9200 4396.9200 40
10108.1000 4396.9200 81
10108.1000 4496.8500 22
10208.2000 4396.9200 63
10308.2000 4496.8500 4
10408.3000 4197.0500 45
10408.3000 4097.1300 86
10658.5000 4047.1600 27
10808.6000 4296.9800 68
10808.6000 4396.9200 9
10508.4000 4496.8500 50
10508.4000 4596.7700 91
10708.5000 4596.7700 32
10808.6000 4696.7000 73
10408.3000 4996.5000 14
10508.4000 4996.5000 55
10508.4000 5196.3500 96
10808.6000 4996.5000 37
10908.7000 4996.5000 78
10858.7000 4946.5300 19
11008.8000 4696.7000 60
11259.0000 4546.8100 1
11108.9000 4396.9200 42
11008.8000 4296.9800 83
11008.8000 4396.9200 24
11108.9000 4296.9800 65
11259.0000 4147.0900 6
11559.2000 3847.3000 47
11359.1000 4047.1600 88
11359.1000 3747.3700 29
11158.9000 3747.3700 70
10958.8000 3847.3000 11
10558.4000 3347.6500 52
10358.3000 3547.5100 93
10558.4000 3647.4400 34
10808.6000 3497.5500 75
10858.7000 3647.4400 16
11259.0000 3347.6500 57
11359.1000 3547.5100 98
11559.2000 3447.5800 39
11509.2000 3097.8300 80
12009.6000 2997.9000 21
12259.8000 2848.0000 62
11959.5000 2448.2800 3
11859.5000 2548.2100 44
12009.6000 2698.1100 85
12259.8000 2548.2100 26
12810.2000 2398.3100 67
12560.0000 2748.0700 8
12660.1000 2947.9300 49
12460.0000 2947.9300 90
12359.9000 3147.7900 31
12359.9000 3347.6500 72
12259.8000 3447.5800 13
12710.2000 3797.3300 54
12460.0000 3847.3000 95
12159.7000 3847.3000 36
12159.7000 3947.2300 77
12009.6000 4097.1300 18
11859.5000 4047.1600 59
11959.5000 4446.8800 100
12009.6000 4396.9200 41
12159.7000 4346.9500 82
12560.0000 4446.8800 23
12409.9000 4496.8500 64
12309.8000 4596.7700 5
12460.0000 4746.6700 46
12460.0000 4846.6000 87
12460.0000 4946.5300 28
12760.2000 4946.5300 69
12760.2000 5146.3900 10
12460.0000 5146.3900 51
12510.0000 5196.3500 92
12460.0000 5246.3200 33
12259.8000 5046.4600 74
12159.7000 5246.3200 15
12059.6000 4946.5300 56
11809.4000 4996.5000 97
11859.5000 5346.2500 38
11659.3000 5646.0400 79
11509.2000 5296.2900 20
11509.2000 5096.4200 61
11609.3000 4896.5700 2
11559.2000 4446.8800 43
11609.3000 4396.9200 84
11659.3000 4546.8100 25
11409.1000 4896.5700 66
11309.0000 4896.5700 7
11459.2000 5046.4600 48
11359.1000 5246.3200 89
11359.1000 5446.1800 30
11659.3000 5745.9700 71
11859.5000 5646.0400 12
12159.7000 5546.1100 53
12259.8000 5845.9000 94
12059.6000 6045.7600 35
12159.7000 6145.6900 76
12009.6000 6295.5900 17
12159.7000 6545.4100 58
12359.9000 5945.8300 99
12460.0000 6045.7600 40
12710.2000 6495.4400 81
12560.0000 6545.4100 22
12510.0000 6595.3800 63
12259.8000 6845.2000 4
12109.7000 6795.2400 45
12109.7000 6895.1600 86
11909.5000 6795.2400 27
12109.7000 6995.0900 68
12309.8000 7194.9600 9
12309.8000 7294.8800 50
12460.0000 7144.9900 91
12710.2000 6795.2400 32
12710.2000 6995.0900 73
12710.2000 7095.0300 14
13010.4000 6995.0900 55
13260.6000 7344.8500 96
13160.5000 6745.2700 37
13060.4000 6445.4800 78
13310.6000 6595.3800 19
13310.6000 6695.3100 60
13460.8000 6545.4100 1
13160.5000 6145.6900 42
12560.0000 5646.0400 83
12510.0000 5696.0100 24
12710.2000 5795.9400 65
12960.3000 5646.0400 6
12960.3000 5845.9000 47
13260.6000 6045.7600 88
13360.7000 6045.7600 29
13460.8000 6145.6900 70
13460.8000 5845.9000 11
13711.0000 5496.1400 52
13861.1000 5646.0400 93
13660.9000 5745.9700 34
13560.8000 5745.9700 75
13360.7000 5646.0400 16
13360.7000 5446.1800 57
13260.6000 5246.3200 98
13560.8000 5346.2500 39
13560.8000 5246.3200 80
13711.0000 5196.3500 21
13660.9000 5146.3900 62
13360.7000 4946.5300 3
13160.5000 4746.6700 44
13460.8000 4646.7400 85
13310.6000 4496.8500 26
12960.3000 4047.1600 67
13260.6000 4247.0200 8
13610.9000 4197.0500 49
13961.2000 4346.9500 90
14011.2000 4396.9200 31
14061.2000 4147.0900 72
13961.2000 4147.0900 13
13961.2000 3947.2300 54
13961.2000 3847.3000 95
13761.0000 3747.3700 36
13610.9000 3797.3300 77
13360.7000 3747.3700 18
13460.8000 3647.4400 59
13560.8000 3547.5100 100
13861.1000 3347.6500 41
12860.3000 3047.8600 82
12960.3000 3147.7900 23
13460.8000 2448.2800 64
13811.0000 2498.2500 5
13811.0000 2897.9600 46
14061.2000 2848.0000 87
14111.3000 2798.0300 28
14261.4000 2947.9300 69
14461.5000 2947.9300 10
14661.7000 2848.0000 51
14661.7000 3047.8600 92
14761.8000 3147.7900 33
14861.9000 3147.7900 74
15012.0000 3197.7500 15
14811.8000 3197.7500 56
14411.5000 3297.6800 97
14361.5000 3247.7200 38
14161.3000 3547.5100 79
14461.5000 3847.3000 20
14561.6000 3847.3000 61
14761.8000 3847.3000 2
14761.8000 4047.1600 43
14861.9000 4147.0900 84
14861.9000 4346.9500 25
14962.0000 4047.1600 66
15162.1000 3747.3700 7
15162.1000 3847.3000 48
15362.3000 3547.5100 89
15412.3000 3497.5500 30
15462.3000 3547.5100 71
15362.3000 3747.3700 12
15062.0000 4147.0900 53
15062.0000 4247.0200 94
15162.1000 4247.0200 35
15412.3000 4197.0500 76
15562.4000 3947.2300 17
15562.4000 3847.3000 58
15662.5000 3847.3000 99
15862.7000 3647.4400 40
15162.1000 2848.0000 81
15262.2000 2548.2100 22
15362.3000 2947.9300 63
15412.3000 2897.9600 4
15562.4000 2947.9300 45
15862.7000 2947.9300 86
16012.8000 2798.0300 27
16062.8000 2947.9300 68
16112.9000 2798.0300 9
16263.0000 2548.2100 50
16263.0000 2848.0000 91
16263.0000 3047.8600 32
16263.0000 3147.7900 73
16213.0000 3497.5500 14
16363.1000 3547.5100 55
16513.2000 3297.6800 96
16563.2000 3347.6500 37
16763.4000 3447.5800 78
16963.6000 3547.5100 19
16563.2000 3847.3000 60
16513.2000 3797.3300 1
16613.3000 3997.2000 42
16763.4000 4047.1600 83
16963.6000 3747.3700 24
17013.6000 3897.2700 65
17363.9000 4147.0900 6
17363.9000 4346.9500 47
17213.8000 4396.9200 88
16813.4000 4396.9200 29
16763.4000 4346.9500 70
16663.3000 4247.0200 11
16613.3000 4396.9200 52
16463.2000 4946.5300 93
16263.0000 4946.5300 34
16213.0000 4596.7700 75
16112.9000 4696.7000 16
15762.6000 4646.7400 57
15862.7000 5246.3200 98
15462.3000 5446.1800 39
15762.6000 5446.1800 80
15862.7000 5546.1100 21
15912.7000 5596.0700 62
15662.5000 5546.1100 3
15662.5000 5646.0400 44
15662.5000 5745.9700 85
15562.4000 5646.0400 26
15562.4000 5745.9700 67
15762.6000 5945.8300 8
15812.6000 5895.8700 49
16062.8000 5945.8300 90
15962.8000 6045.7600 31
15912.7000 6295.5900 72
15762.6000 6145.6900 13
15762.6000 6245.6200 54
15462.3000 6145.6900 95
15412.3000 6095.7200 36
14661.7000 4946.5300 77
14461.5000 4946.5300 18
14411.5000 4696.7000 59
14261.4000 4846.6000 100
14161.3000 4846.6000 41
14161.3000 5046.4600 82
13961.2000 5046.4600 23
14361.5000 5446.1800 64
14461.5000 5446.1800 5
14361.5000 5546.1100 46
14161.3000 5646.0400 87
14561.6000 5845.9000 28
14962.0000 6045.7600 69
15012.0000 6295.5900 10
14611.7000 6295.5900 51
14411.5000 6295.5900 92
14461.5000 6445.4800 33
14461.5000 6545.4100 74
14611.7000 6495.4400 15
14911.9000 6595.3800 56
14962.0000 6745.2700 97
14461.5000 6945.1300 38
14061.2000 6745.2700 79
14211.3000 6395.5100 20
14011.2000 6295.5900 61
14011.2000 6395.5100 2
14011.2000 6595.3800 43
13961.2000 6645.3400 84
14061.2000 6845.2000 25
14011.2000 6795.2400 66
14461.5000 7344.8500 7
15062.0000 6945.1300 48
15112.1000 6895.1600 89
15112.1000 6995.0900 30
15062.0000 6645.3400 71
15262.2000 6545.4100 12
15212.2000 6695.3100 53
15262.2000 6945.1300 94
15312.2000 6995.0900 35
15362.3000 7045.0600 76
15512.4000 6995.0900 17
15662.5000 6745.2700 58
15962.8000 6445.4800 99
16112.9000 6395.5100 40
16112.9000 6295.5900 81
16263.0000 6245.6200 22
16313.0000 6295.5900 63
16263.0000 6445.4800 4
15962.8000 6645.3400 45
16162.9000 6845.2000 86
16513.2000 6895.1600 27
16463.2000 7144.9900 68
16913.5000 6995.0900 9
16963.6000 6945.1300 50
17213.8000 7095.0300 91
16713.3000 6695.3100 32
16813.4000 6395.5100 73
16863.5000 6445.4800 14
17013.6000 6595.3800 55
17263.8000 6645.3400 96
17313.8000 6495.4400 37
17864.3000 6245.6200 78
17564.0000 6245.6200 19
17363.9000 6245.6200 60
17363.9000 5945.8300 1
17013.6000 6195.6600 42
16563.2000 6145.6900 83
16563.2000 6045.7600 24
16763.4000 5845.9000 65
16863.5000 5646.0400 6
16463.2000 5346.2500 47
16563.2000 5146.3900 88
16663.3000 4946.5300 29
16863.5000 5046.4600 70
16963.6000 4846.6000 11
17113.7000 4696.7000 52
17013.6000 4896.5700 93
17013.6000 4996.5000 34
16963.6000 5146.3900 75
17163.7000 5146.3900 16
17163.7000 5246.3200 57
17263.8000 5346.2500 98
17413.9000 5096.4200 39
17464.0000 5046.4600 80
17614.1000 5096.4200 21
17864.3000 4746.6700 62
17764.2000 4846.6000 3
17564.0000 4646.7400 44
17814.2000 5196.3500 85
17914.3000 5396.2200 26
17964.3000 5546.1100 67
18164.5000 5745.9700 8
18264.6000 5745.9700 49
18364.7000 5646.0400 90
18464.8000 5646.0400 31
18264.6000 5546.1100 72
18364.7000 5346.2500 13
18464.8000 5246.3200 54
18564.8000 5046.4600 95
18464.8000 5046.4600 36
18364.7000 5046.4600 77
18264.6000 5146.3900 18
18264.6000 4946.5300 59
18164.5000 4846.6000 100
18064.4000 4946.5300 41
18064.4000 4746.6700 82
18164.5000 4646.7400 23
18264.6000 4646.7400 64
17764.2000 4147.0900 5
17764.2000 4047.1600 46
17614.1000 3997.2000 87
17564.0000 4047.1600 28
17564.0000 3847.3000 69
17464.0000 3647.4400 10
17263.8000 3647.4400 51
17063.6000 3347.6500 92
16863.5000 3247.7200 33
16513.2000 2798.0300 74
16663.3000 2848.0000 15
16813.4000 2798.0300 56
17013.6000 2997.9000 97
16963.6000 2947.9300 38
17113.7000 2798.0300 79
17363.9000 2947.9300 20
17464.0000 2748.0700 61
17363.9000 2848.0000 2
16963.6000 2448.2800 43
16863.5000 2448.2800 84
16813.4000 1698.8100 25
16963.6000 1648.8400 66
16763.4000 1448.9800 7
16563.2000 1349.0500 48
16713.3000 1299.0900 89
16913.5000 1399.0100 30
17063.6000 1349.0500 71
17113.7000 1598.8800 12
17263.8000 1548.9100 53
17313.8000 1698.8100 94
17464.0000 1648.8400 35
17413.9000 1498.9400 76
17213.8000 1299.0900 17
17564.0000 1448.9800 58
17614.1000 1598.8800 99
17714.2000 1399.0100 40
17764.2000 1548.9100 81
17864.3000 1349.0500 22
18014.4000 1299.0900 63
18064.4000 1448.9800 4
17914.3000 1498.9400 45
18114.5000 1698.8100 86
18264.6000 1648.8400 27
18414.7000 1598.8800 68
18214.6000 1399.0100 9
18364.7000 1349.0500 50
18514.8000 1299.0900 91
18614.9000 1299.0900 32
18664.9000 1349.0500 73
18614.9000 1399.0100 14
18614.9000 1498.9400 55
18664.9000 1548.9100 96
18664.9000 1448.9800 37
18715.0000 1399.0100 78
18715.0000 1299.0900 19
18765.0000 1349.0500 60
18815.0000 1299.0900 1
18815.0000 1399.0100 42
18865.1000 1349.0500 83
18915.1000 1299.0900 24
18915.1000 1399.0100 65
18865.1000 1448.9800 6
18915.1000 1498.9400 47
18915.1000 1598.8800 88
18915.1000 1698.8100 29
18865.1000 1648.8400 70
18815.0000 1598.8800 11
18865.1000 1548.9100 52
18815.0000 1498.9400 93
18765.0000 1448.9800 34
18715.0000 1498.9400 75
18765.0000 1548.9100 16
18715.0000 1598.8800 57
18765.0000 1648.8400 98
18815.0000 1698.8100 39
18715.0000 1698.8100 80
18664.9000 1648.8400 21
18614.9000 1598.8800 62
18614.9000 1698.8100 3
17864.3000 2548.2100 44
18414.7000 2598.1800 85
18564.8000 2448.2800 26
18364.7000 2848.0000 67
18264.6000 2947.9300 8
18564.8000 3047.8600 49
18715.0000 2897.9600 90
18915.1000 2698.1100 31
18815.0000 2897.9600 72
18614.9000 3297.6800 13
18564.8000 3347.6500 54
18464.8000 3447.5800 95
17864.3000 2848.0000 36
17864.3000 3147.7900 77
17964.3000 3547.5100 18
18064.4000 3847.3000 59
18214.6000 3997.2000 100
18264.6000 3947.2300 41
18364.7000 3847.3000 82
18464.8000 3747.3700 23
18715.0000 4197.0500 64
18664.9000 4247.0200 5
18464.8000 4247.0200 46
18264.6000 4247.0200 87
18364.7000 4346.9500 28
18514.8000 4596.7700 69
18414.7000 4696.7000 10
18664.9000 4846.6000 51
18915.1000 4696.7000 92
18965.2000 4646.7400 33
18865.1000 4546.8100 74
18865.1000 4047.1600 15
18865.1000 3947.2300 56
18815.0000 3797.3300 97
18865.1000 3847.3000 38
19015.2000 4097.1300 79
19115.3000 4197.0500 20
19215.3000 4197.0500 61
19465.6000 3947.2300 2
19465.6000 3847.3000 43
19465.6000 3747.3700 84
19115.3000 3297.6800 25
19365.5000 3247.7200 66
19465.6000 2947.9300 7
19365.5000 2848.0000 48
19115.3000 2698.1100 89
19365.5000 2548.2100 30
19715.8000 2498.2500 71
21317.0000 2098.5300 12
19515.6000 4097.1300 53
19365.5000 4147.0900 94
19315.4000 4197.0500 35
19165.3000 4646.7400 76
19365.5000 4746.6700 17
19215.3000 5096.4200 58
19015.2000 5196.3500 99
19115.3000 5296.2900 40
19215.3000 5296.2900 81
19115.3000 5496.1400 22
18915.1000 5995.7900 63
18965.2000 5945.8300 4
19415.5000 6295.5900 45
19715.8000 7194.9600 86
18815.0000 6195.6600 27
18664.9000 6145.6900 68
18464.8000 5845.9000 9
18164.5000 6045.7600 50
18164.5000 6145.6900 91
18464.8000 6545.4100 32
18214.6000 6595.3800 73
18114.5000 6895.1600 14
18314.6000 7194.9600 55
18214.6000 7194.9600 96
18164.5000 7144.9900 37
18064.4000 7144.9900 78
18014.4000 7194.9600 19
17964.3000 7144.9900 60
17764.2000 7144.9900 1
17464.0000 7344.8500 42
16863.5000 8344.1500 83
16813.4000 8394.1100 24
16763.4000 8344.1500 65
16413.1000 8394.1100 6
16313.0000 8494.0500 47
16263.0000 8444.0800 88
16313.0000 8394.1100 29
16213.0000 8294.1800 70
16112.9000 8294.1800 11
16162.9000 8444.0800 52
16213.0000 8494.0500 93
16112.9000 8593.9800 34
16012.8000 8593.9800 75
15962.8000 8544.0100 16
15862.7000 8544.0100 57
15862.7000 8344.1500 98
15762.6000 8344.1500 39
15412.3000 8394.1100 80
15312.2000 8394.1100 21
15312.2000 8494.0500 62
15262.2000 8444.0800 3
15212.2000 8494.0500 44
15112.1000 8593.9800 85
15012.0000 8593.9800 26
14962.0000 8544.0100 67
14861.9000 8544.0100 8
15162.1000 8444.0800 49
15212.2000 8294.1800 90
15112.1000 8294.1800 31
14861.9000 8344.1500 72
14761.8000 8344.1500 13
14411.5000 8394.1100 54
14311.4000 8494.0500 95
14261.4000 8444.0800 36
14311.4000 8394.1100 77
14211.3000 8294.1800 18
14111.3000 8294.1800 59
14161.3000 8444.0800 100
14211.3000 8494.0500 41
14111.3000 8593.9800 82
14011.2000 8593.9800 23
13961.2000 8544.0100 64
13861.1000 8544.0100 5
13861.1000 8344.1500 46
13761.0000 8344.1500 87
13410.7000 8394.1100 28
13310.6000 8394.1100 69
13310.6000 8494.0500 10
13260.6000 8444.0800 51
13210.5000 8494.0500 92
13160.5000 8444.0800 33
13210.5000 8294.1800 74
13110.5000 8294.1800 15
12860.3000 8344.1500 56
12810.2000 8394.1100 97
12760.2000 8344.1500 38
11509.2000 7194.9600 79
11259.0000 6845.2000 20
11008.8000 7095.0300 61
10758.6000 6945.1300 2
11008.8000 6795.2400 43
11008.8000 6695.3100 84
11108.9000 6495.4400 25
11509.2000 6495.4400 66
11108.9000 6095.7200 7
11158.9000 5945.8300 48
11259.0000 5546.1100 89
11008.8000 5795.9400 30
10708.5000 6095.7200 71
10358.3000 5646.0400 12
10408.3000 5795.9400 53
10458.3000 6045.7600 94
10308.2000 6295.5900 35
10208.2000 6395.5100 76
10208.2000 6495.4400 17
10358.3000 6845.2000 58
10208.2000 6795.2400 99
9757.7900 6745.2700 40
9407.5100 6795.2400 81
9457.5500 6945.1300 22
9757.7900 7045.0600 63
10058.0000 7144.9900 4
9807.8300 6895.1600 45
9757.7900 6445.4800 86
9907.9200 6295.5900 27
10158.1000 6145.6900 68
9957.9600 5945.8300 9
10158.1000 5845.9000 50
9757.7900 5845.9000 91
10158.1000 5346.2500 32
10358.3000 5146.3900 73
10158.1000 5146.3900 14
10158.1000 4946.5300 55
10058.0000 4846.6000 96
10058.0000 4946.5300 37
10008.0000 5096.4200 78
9957.9600 5046.4600 19
9657.7200 5046.4600 60
9607.6800 5096.4200 1
9557.6400 5146.3900 42
9557.6400 5046.4600 83
9457.5500 4946.5300 24
9657.7200 4946.5300 65
10058.0000 4546.8100 6
9907.9200 4596.7700 47
9607.6800 4596.7700 88
9707.7600 4396.9200 29
9557.6400 4346.9500 70
9457.5500 4247.0200 11
9557.6400 4147.0900 52
9557.6400 4247.0200 93
9057.2400 4147.0900 34
8957.1600 4047.1600 75
8957.1600 3847.3000 16
9057.2400 3847.3000 57
9057.2400 3747.3700 98
8957.1600 3447.5800 39
9007.2000 2798.0300 80
8757.0000 2848.0000 21
8356.6800 3047.8600 62
8156.5100 2748.0700 3
8156.5100 3047.8600 44
8056.4400 3047.8600 85
7956.3500 2947.9300 26
7856.2700 2848.0000 67
7756.2000 2548.2100 8
7756.2000 2448.2800 49
7656.1100 2548.2100 90
7706.1600 2798.0300 31
7606.0700 2798.0300 72
7856.2700 3147.7900 13
7756.2000 3347.6500 54
7556.0300 3447.5800 95
6955.5500 3247.7200 36
6955.5500 2848.0000 77
7105.6800 2598.1800 18
7055.6400 2848.0000 59
7105.6800 2798.0300 100
6755.4000 3247.7200 41
7005.5900 3497.5500 82
6955.5500 3847.3000 23
7005.5900 3897.2700 64
6755.4000 4147.0900 5
7155.7200 3847.3000 46
7255.7900 4147.0900 87
7556.0300 4247.0200 28
7305.8300 4496.8500 69
7506.0000 4596.7700 10
7455.9600 4846.6000 51
7656.1100 4846.6000 92
7856.2700 4346.9500 33
7756.2000 4147.0900 74
8056.4400 4247.0200 15
8056.4400 4047.1600 56
8106.4800 3997.2000 97
8156.5100 3947.2300 38
8156.5100 4047.1600 79
8356.6800 3947.2300 20
8556.8300 3847.3000 61
8356.6800 3547.5100 2
8556.8300 3547.5100 43
8606.8800 3597.4800 84
8656.9200 3947.2300 25
8606.8800 3997.2000 66
8656.9200 4147.0900 7
8757.0000 4247.0200 48
8606.8800 4296.9800 89
8506.7900 4496.8500 30
8757.0000 4646.7400 71
8907.1100 4396.9200 12
9007.2000 4596.7700 53
9107.2700 4396.9200 94
9207.3500 4596.7700 35
9057.2400 4846.6000 76
8757.0000 4846.6000 17
8606.8800 4996.5000 58
8556.8300 4846.6000 99
8356.6800 4946.5300 40
8356.6800 5646.0400 81
8456.7600 5945.8300 22
8356.6800 5845.9000 63
8356.6800 5945.8300 4
8356.6800 6145.6900 45
8356.6800 6245.6200 86
8306.6400 6395.5100 27
8957.1600 6045.7600 68
9057.2400 6045.7600 9
9157.3100 5945.8300 50
9057.2400 5745.9700 91
9507.5900 5895.8700 32
9157.3100 6245.6200 73
9007.2000 6495.4400 14
8807.0300 6995.0900 55
8256.5900 7144.9900 96
8406.7200 7294.8800 37
8106.4800 6995.0900 78
8106.4800 6895.1600 19
8056.4400 6845.2000 60
7906.3100 6895.1600 1
7656.1100 6445.4800 42
7355.8800 6145.6900 83
7656.1100 5945.8300 24
7856.2700 5745.9700 65
8106.4800 5696.0100 6
7956.3500 5945.8300 47
7455.9600 5945.8300 88
7355.8800 5845.9000 29
7055.6400 6145.6900 70
6905.5100 5895.8700 11
6955.5500 6045.7600 52
6955.5500 6145.6900 93
6855.4800 6145.6900 34
6855.4800 6245.6200 75
7005.5900 6295.5900 16
7255.7900 6345.5500 57
6905.5100 6895.1600 98
7806.2400 6995.0900 39
8006.4000 7294.8800 80
7906.3100 7294.8800 21
7756.2000 7344.8500 62
6655.3100 8643.9400 3
6455.1600 8544.0100 44
6505.2000 8693.9000 85
6305.0300 8593.9800 26
6154.9200 8643.9400 67
6405.1100 8294.1800 8
6255.0000 8344.1500 49
6104.8800 8394.1100 90
5954.7600 8444.0800 31
5904.7200 8294.1800 72
5754.5900 8344.1500 13
5804.6400 8494.0500 54
6004.7900 8693.9000 95
5654.5100 8544.0100 36
5604.4800 8394.1100 77
5504.4000 8593.9800 18
5454.3500 8444.0800 59
5354.2700 8643.9400 100
5204.1600 8693.9000 41
5154.1100 8544.0100 82
5304.2400 8494.0500 23
5104.0700 8294.1800 64
4953.9600 8344.1500 5
4803.8300 8394.1100 46
5004.0000 8593.9800 87
4853.8800 8643.9400 28
4703.7500 8693.9000 69
4603.6800 8693.9000 10
