n 1305 
m 3 
tmax 42158
1104.0000 12012.0000 71
1104.0000 14432.0000 12
9104.0000 10472.0000 53
9104.0000 11704.0000 94
9104.0000 12540.0000 35
9104.0000 13508.0000 76
9104.0000 14058.0000 17
9216.0000 9548.0000 58
9296.0000 9548.0000 99
9456.0000 9548.0000 40
9568.0000 9548.0000 81
9664.0000 9548.0000 22
9776.0000 9548.0000 63
9840.0000 9548.0000 4
9904.0000 9548.0000 45
10080.0000 9548.0000 86
10336.0000 9548.0000 27
10448.0000 9548.0000 68
10544.0000 9548.0000 9
10640.0000 9548.0000 50
10768.0000 9548.0000 91
10864.0000 9548.0000 32
10960.0000 9548.0000 73
11088.0000 9548.0000 14
11168.0000 9548.0000 55
11344.0000 9548.0000 96
11568.0000 9548.0000 37
11696.0000 9548.0000 78
11792.0000 9548.0000 19
11824.0000 5324.0000 60
11824.0000 6512.0000 1
11824.0000 7172.0000 42
11824.0000 7612.0000 83
11824.0000 8492.0000 24
10768.0000 11484.0000 65
10768.0000 12540.0000 6
10768.0000 13068.0000 47
10768.0000 13970.0000 88
11024.0000 8932.0000 29
11088.0000 8932.0000 70
11184.0000 8932.0000 11
11280.0000 8932.0000 52
11584.0000 8932.0000 93
11760.0000 5324.0000 34
11760.0000 6512.0000 75
11760.0000 7172.0000 16
11760.0000 7612.0000 57
11760.0000 8382.0000 98
10064.0000 11704.0000 39
10064.0000 12540.0000 80
10064.0000 13068.0000 21
10064.0000 13508.0000 62
10064.0000 14190.0000 3
10128.0000 11484.0000 44
10192.0000 11484.0000 85
10336.0000 11484.0000 26
10448.0000 11484.0000 67
10640.0000 11484.0000 8
10864.0000 11484.0000 49
10960.0000 11484.0000 90
11024.0000 11484.0000 31
11088.0000 5324.0000 72
11088.0000 6842.0000 13
9072.0000 8976.0000 54
10480.0000 8492.0000 95
10544.0000 8492.0000 36
10640.0000 8492.0000 77
10736.0000 8492.0000 18
11216.0000 8492.0000 59
11280.0000 8492.0000 100
11408.0000 8492.0000 41
11536.0000 8492.0000 82
11936.0000 8492.0000 23
12064.0000 8492.0000 64
12112.0000 5104.0000 5
12112.0000 5764.0000 46
12112.0000 6512.0000 87
12112.0000 7172.0000 28
12112.0000 7612.0000 69
8688.0000 11594.0000 10
8688.0000 12540.0000 51
8688.0000 13508.0000 92
8688.0000 14058.0000 33
8720.0000 10956.0000 74
8800.0000 10956.0000 15
8944.0000 10956.0000 56
9488.0000 10956.0000 97
9712.0000 10956.0000 38
9904.0000 10956.0000 79
9968.0000 10956.0000 20
10112.0000 10956.0000 61
10192.0000 10956.0000 2
10544.0000 10956.0000 43
10640.0000 10956.0000 84
11600.0000 10956.0000 25
11728.0000 10956.0000 66
11968.0000 10956.0000 7
12048.0000 9284.0000 48
12048.0000 10362.0000 89
12192.0000 10736.0000 30
12288.0000 10736.0000 71
12368.0000 10736.0000 12
12400.0000 4796.0000 53
12400.0000 5874.0000 94
12400.0000 6512.0000 35
12400.0000 7172.0000 76
12400.0000 7612.0000 17
12400.0000 8272.0000 58
8528.0000 10362.0000 99
8528.0000 11594.0000 40
8528.0000 12540.0000 81
8528.0000 13508.0000 22
8528.0000 14058.0000 63
8560.0000 9988.0000 4
8720.0000 9988.0000 45
8800.0000 9988.0000 86
12336.0000 4796.0000 27
12336.0000 6512.0000 68
12336.0000 7172.0000 9
12336.0000 7612.0000 50
12336.0000 8272.0000 91
8464.0000 10516.0000 32
8464.0000 11594.0000 73
8464.0000 12540.0000 14
8560.0000 5170.0000 55
8560.0000 6732.0000 96
8560.0000 7282.0000 37
8560.0000 7832.0000 78
8560.0000 8866.0000 19
7216.0000 9350.0000 60
7216.0000 9988.0000 1
7216.0000 10516.0000 42
7216.0000 11374.0000 83
7216.0000 12430.0000 24
7216.0000 14432.0000 65
7408.0000 8932.0000 6
7504.0000 8932.0000 47
7568.0000 8932.0000 88
7664.0000 8932.0000 29
7728.0000 8932.0000 70
7760.0000 4906.0000 11
7760.0000 5544.0000 52
7760.0000 6732.0000 93
7760.0000 7172.0000 34
7760.0000 7722.0000 75
12560.0000 10516.0000 16
12560.0000 11264.0000 57
12560.0000 11814.0000 98
12560.0000 13288.0000 39
12560.0000 14058.0000 80
12640.0000 9768.0000 21
12752.0000 9768.0000 62
12848.0000 9768.0000 3
13056.0000 9768.0000 44
13152.0000 9768.0000 85
13232.0000 9768.0000 26
13328.0000 9768.0000 67
13392.0000 9768.0000 8
13584.0000 9768.0000 49
13696.0000 9768.0000 90
13808.0000 9768.0000 31
14032.0000 9768.0000 72
13680.0000 8888.0000 13
13680.0000 9328.0000 54
13680.0000 10516.0000 95
13680.0000 11264.0000 36
13680.0000 11814.0000 77
13680.0000 13288.0000 18
13680.0000 14058.0000 59
13712.0000 7480.0000 100
13808.0000 7480.0000 41
14064.0000 7480.0000 82
14320.0000 7480.0000 23
14448.0000 7480.0000 64
14512.0000 7480.0000 5
14608.0000 7480.0000 46
14672.0000 7480.0000 87
14736.0000 7480.0000 28
14800.0000 7480.0000 69
14896.0000 7480.0000 10
15024.0000 7480.0000 51
15408.0000 7480.0000 92
15536.0000 7480.0000 33
15616.0000 7480.0000 74
15824.0000 7480.0000 15
16048.0000 7480.0000 56
16176.0000 7480.0000 97
16384.0000 7480.0000 38
16512.0000 7480.0000 79
16672.0000 7480.0000 20
16768.0000 7480.0000 61
17072.0000 7480.0000 2
17168.0000 7480.0000 43
17312.0000 7480.0000 84
17440.0000 7480.0000 25
17536.0000 7480.0000 66
18128.0000 7480.0000 7
17712.0000 10626.0000 48
17712.0000 14058.0000 89
17968.0000 8448.0000 30
18112.0000 8448.0000 71
12784.0000 10406.0000 12
12784.0000 11264.0000 53
12784.0000 11814.0000 94
12784.0000 13288.0000 35
12784.0000 14058.0000 76
14192.0000 9988.0000 17
14896.0000 4906.0000 58
14896.0000 5874.0000 99
14896.0000 8888.0000 40
13712.0000 5390.0000 81
4208.0000 4290.0000 22
4208.0000 7040.0000 63
4208.0000 8052.0000 4
4592.0000 11264.0000 45
4704.0000 11264.0000 86
4784.0000 11264.0000 27
5792.0000 11264.0000 68
5968.0000 11264.0000 9
6080.0000 11264.0000 50
6224.0000 11264.0000 91
6528.0000 11264.0000 32
6608.0000 11264.0000 73
6800.0000 11264.0000 14
6912.0000 11264.0000 55
6992.0000 11264.0000 96
7056.0000 11264.0000 37
7136.0000 11264.0000 78
7376.0000 11264.0000 19
7440.0000 11264.0000 60
7568.0000 11264.0000 1
7712.0000 11264.0000 42
7792.0000 11264.0000 83
7856.0000 11264.0000 24
7920.0000 11264.0000 65
8000.0000 11264.0000 6
8112.0000 11264.0000 47
8272.0000 11264.0000 88
8368.0000 11264.0000 29
8400.0000 12540.0000 70
8400.0000 14058.0000 11
10480.0000 4796.0000 52
10544.0000 5104.0000 93
10640.0000 5104.0000 34
10752.0000 5104.0000 75
10832.0000 5104.0000 16
10912.0000 5104.0000 57
11008.0000 5104.0000 98
11200.0000 5104.0000 39
11280.0000 5104.0000 80
11408.0000 5104.0000 21
12304.0000 11814.0000 62
12304.0000 13288.0000 3
12304.0000 14058.0000 44
12656.0000 4906.0000 85
12656.0000 5874.0000 26
12656.0000 7172.0000 67
12656.0000 7612.0000 8
12656.0000 8272.0000 49
12656.0000 8888.0000 90
14864.0000 11264.0000 31
14864.0000 13288.0000 72
14864.0000 14058.0000 13
15024.0000 4906.0000 54
15024.0000 5874.0000 95
15024.0000 8888.0000 36
4592.0000 7612.0000 77
4656.0000 7612.0000 18
4768.0000 7612.0000 59
4880.0000 7612.0000 100
4976.0000 7612.0000 41
5056.0000 7612.0000 82
5488.0000 7612.0000 23
5952.0000 7612.0000 64
6096.0000 7612.0000 5
6160.0000 7612.0000 46
6560.0000 7612.0000 87
7664.0000 7612.0000 28
7792.0000 9350.0000 69
7792.0000 9988.0000 10
7792.0000 10516.0000 51
7792.0000 12430.0000 92
7792.0000 14168.0000 33
16496.0000 4906.0000 74
16496.0000 9922.0000 15
16624.0000 10736.0000 56
16704.0000 10736.0000 97
16784.0000 10736.0000 38
16880.0000 10736.0000 79
16944.0000 10736.0000 20
17008.0000 10736.0000 61
17104.0000 10736.0000 2
17296.0000 10736.0000 43
17424.0000 10736.0000 84
17616.0000 10736.0000 25
17952.0000 10736.0000 66
18080.0000 10736.0000 7
18208.0000 10736.0000 48
18368.0000 10736.0000 89
18416.0000 11176.0000 30
18416.0000 14168.0000 71
1264.0000 4620.0000 12
16400.0000 4906.0000 53
17904.0000 14058.0000 94
3984.0000 4180.0000 35
3984.0000 7150.0000 76
3984.0000 10076.0000 17
8272.0000 12540.0000 58
8272.0000 14058.0000 99
16336.0000 10296.0000 40
16336.0000 11264.0000 81
16336.0000 13288.0000 22
16976.0000 5126.0000 63
1008.0000 4840.0000 4
5808.0000 9768.0000 45
5808.0000 12320.0000 86
5808.0000 14322.0000 27
5936.0000 4488.0000 68
5936.0000 5544.0000 9
4432.0000 11858.0000 50
4656.0000 4180.0000 91
4656.0000 5544.0000 32
4656.0000 7040.0000 73
4656.0000 8162.0000 14
16848.0000 13288.0000 55
17296.0000 11484.0000 96
17424.0000 11484.0000 37
18208.0000 11484.0000 78
18384.0000 7700.0000 19
18384.0000 8668.0000 60
8240.0000 10516.0000 1
8400.0000 9460.0000 42
8432.0000 5170.0000 83
8432.0000 6732.0000 24
8432.0000 7282.0000 65
8432.0000 7832.0000 6
1584.0000 12012.0000 47
1584.0000 13992.0000 88
1584.0000 14432.0000 29
1616.0000 6556.0000 70
1680.0000 5214.0000 11
2576.0000 4290.0000 52
2576.0000 5170.0000 93
2672.0000 9768.0000 34
2672.0000 10296.0000 75
2672.0000 12012.0000 16
2672.0000 13772.0000 57
2672.0000 14212.0000 98
17008.0000 13288.0000 39
880.0000 5390.0000 80
880.0000 12012.0000 21
1104.0000 5060.0000 62
5520.0000 12210.0000 3
5520.0000 14322.0000 44
5680.0000 4796.0000 85
5680.0000 5544.0000 26
3888.0000 7150.0000 67
3888.0000 8052.0000 8
16592.0000 13288.0000 49
18096.0000 9768.0000 90
8016.0000 10516.0000 31
8016.0000 12430.0000 72
8016.0000 14058.0000 13
8144.0000 5170.0000 54
8144.0000 6732.0000 95
8144.0000 7172.0000 36
8144.0000 7832.0000 77
8144.0000 8866.0000 18
16784.0000 5236.0000 59
16784.0000 13288.0000 100
17072.0000 5016.0000 41
17168.0000 5016.0000 82
17312.0000 5016.0000 23
17440.0000 5016.0000 64
17536.0000 5016.0000 5
17664.0000 5016.0000 46
17776.0000 5016.0000 87
784.0000 12012.0000 28
1104.0000 5808.0000 69
7728.0000 10516.0000 10
7728.0000 12430.0000 51
7728.0000 14168.0000 92
7920.0000 4906.0000 33
7920.0000 5544.0000 74
7920.0000 6732.0000 15
7920.0000 7172.0000 56
7920.0000 7832.0000 97
7920.0000 8602.0000 38
7920.0000 9350.0000 79
5232.0000 12430.0000 20
5232.0000 14322.0000 61
5520.0000 4796.0000 2
5520.0000 5544.0000 43
5520.0000 6732.0000 84
3856.0000 12012.0000 25
4720.0000 11858.0000 66
4976.0000 5544.0000 7
4976.0000 7040.0000 48
4976.0000 8162.0000 89
18496.0000 7700.0000 30
7376.0000 9878.0000 71
7376.0000 10516.0000 12
7376.0000 12430.0000 53
7376.0000 14300.0000 94
7504.0000 4796.0000 35
7504.0000 5390.0000 76
7504.0000 6732.0000 17
7504.0000 7172.0000 58
1808.0000 12012.0000 99
1808.0000 13882.0000 40
1808.0000 14432.0000 81
1840.0000 10296.0000 22
1920.0000 10296.0000 63
1968.0000 5170.0000 4
12528.0000 5874.0000 45
12528.0000 6512.0000 86
12528.0000 7172.0000 27
12528.0000 7612.0000 68
12528.0000 8272.0000 9
12752.0000 8888.0000 50
12848.0000 11264.0000 91
12848.0000 11814.0000 32
12848.0000 13288.0000 73
12848.0000 14058.0000 14
13056.0000 8888.0000 55
13136.0000 8888.0000 96
13328.0000 8888.0000 37
13392.0000 8888.0000 78
13456.0000 8888.0000 19
13584.0000 8888.0000 60
13808.0000 8888.0000 1
14064.0000 8888.0000 42
14320.0000 8888.0000 83
14448.0000 8888.0000 24
14512.0000 8888.0000 65
14608.0000 8888.0000 6
14672.0000 8888.0000 47
14736.0000 8888.0000 88
14800.0000 8888.0000 29
15536.0000 8888.0000 70
15616.0000 8888.0000 11
15824.0000 8888.0000 52
16048.0000 8888.0000 93
16176.0000 8888.0000 34
16304.0000 8888.0000 75
17088.0000 9988.0000 16
17296.0000 9988.0000 57
17456.0000 9988.0000 98
1680.0000 12012.0000 39
1776.0000 6864.0000 80
1808.0000 4840.0000 21
5936.0000 12320.0000 62
5936.0000 14322.0000 3
6160.0000 4180.0000 44
6160.0000 4796.0000 85
6160.0000 5544.0000 26
6160.0000 9240.0000 67
6160.0000 9988.0000 8
18512.0000 8668.0000 49
18512.0000 9768.0000 90
18512.0000 10428.0000 31
10320.0000 5170.0000 72
11280.0000 5852.0000 13
11408.0000 5852.0000 54
11552.0000 5852.0000 95
11600.0000 12540.0000 36
11600.0000 13068.0000 77
11600.0000 13838.0000 18
4880.0000 14432.0000 59
4944.0000 14432.0000 100
5040.0000 14432.0000 41
5120.0000 14432.0000 82
5392.0000 14432.0000 23
6064.0000 14432.0000 64
6160.0000 14432.0000 5
6224.0000 9988.0000 46
6224.0000 12012.0000 87
6256.0000 9460.0000 28
6384.0000 4180.0000 69
6384.0000 4796.0000 10
6384.0000 5544.0000 51
6384.0000 6732.0000 92
6384.0000 7172.0000 33
1936.0000 12012.0000 74
1936.0000 13882.0000 15
1936.0000 14432.0000 56
2064.0000 5720.0000 97
6672.0000 4796.0000 38
6672.0000 5544.0000 79
6672.0000 6732.0000 20
6896.0000 12540.0000 61
6992.0000 12540.0000 2
7056.0000 12540.0000 43
7136.0000 12540.0000 84
7440.0000 12540.0000 25
7568.0000 12540.0000 66
7856.0000 12540.0000 7
7920.0000 12540.0000 48
8128.0000 12540.0000 89
8800.0000 12540.0000 30
8880.0000 12540.0000 71
8944.0000 12540.0000 12
9216.0000 12540.0000 53
9296.0000 12540.0000 94
9488.0000 12540.0000 35
9552.0000 12540.0000 76
9632.0000 12540.0000 17
9712.0000 12540.0000 58
9776.0000 12540.0000 99
9936.0000 12540.0000 40
10128.0000 12540.0000 81
10192.0000 12540.0000 22
10336.0000 12540.0000 63
10448.0000 12540.0000 4
10544.0000 12540.0000 45
10864.0000 12540.0000 86
10960.0000 12540.0000 27
11024.0000 12540.0000 68
11168.0000 12540.0000 9
11280.0000 12540.0000 50
11376.0000 12540.0000 91
11440.0000 12540.0000 32
11728.0000 12540.0000 73
11808.0000 12540.0000 14
11952.0000 12540.0000 55
11984.0000 6512.0000 96
11984.0000 7172.0000 37
11984.0000 7612.0000 78
11984.0000 9284.0000 19
11984.0000 11704.0000 60
12080.0000 12540.0000 1
12224.0000 12540.0000 42
12464.0000 9438.0000 83
8784.0000 11594.0000 24
8784.0000 13508.0000 65
8784.0000 14058.0000 6
8848.0000 9460.0000 47
8976.0000 5170.0000 88
8976.0000 6732.0000 29
8976.0000 7282.0000 70
8976.0000 7832.0000 11
8976.0000 8976.0000 52
3280.0000 4180.0000 93
3280.0000 5170.0000 34
3280.0000 7040.0000 75
3280.0000 7832.0000 16
3344.0000 8052.0000 57
3408.0000 8052.0000 98
3536.0000 8052.0000 39
3648.0000 8052.0000 80
4400.0000 8052.0000 21
4768.0000 8052.0000 62
4880.0000 8052.0000 3
5040.0000 8052.0000 44
7568.0000 10516.0000 85
7568.0000 14168.0000 26
10544.0000 13068.0000 67
10544.0000 13508.0000 8
10544.0000 14190.0000 49
10640.0000 7612.0000 90
7824.0000 4906.0000 31
7824.0000 5544.0000 72
7824.0000 6732.0000 13
7824.0000 7172.0000 54
7920.0000 10516.0000 95
7920.0000 14058.0000 36
10608.0000 14190.0000 77
10864.0000 13728.0000 18
10960.0000 13728.0000 59
11024.0000 13728.0000 100
11168.0000 13728.0000 41
11280.0000 13728.0000 82
11376.0000 13728.0000 23
11440.0000 13728.0000 64
11776.0000 13728.0000 5
11952.0000 13728.0000 46
12048.0000 11704.0000 87
9520.0000 14432.0000 28
9632.0000 14432.0000 69
9712.0000 14432.0000 10
9776.0000 14432.0000 51
9936.0000 14432.0000 92
10128.0000 14432.0000 33
10192.0000 14432.0000 74
10336.0000 14432.0000 15
10448.0000 14432.0000 56
11440.0000 13068.0000 97
11472.0000 7612.0000 38
11536.0000 7612.0000 79
12592.0000 7612.0000 20
12768.0000 7612.0000 61
13056.0000 7612.0000 2
13136.0000 5016.0000 43
13136.0000 5874.0000 84
13136.0000 7172.0000 25
6000.0000 9240.0000 66
6160.0000 11704.0000 7
6432.0000 11704.0000 48
6512.0000 11704.0000 89
8880.0000 11704.0000 30
8944.0000 11704.0000 71
9216.0000 11704.0000 12
9296.0000 11704.0000 53
9488.0000 11704.0000 94
9552.0000 11704.0000 35
9632.0000 11704.0000 76
9712.0000 11704.0000 17
9776.0000 11704.0000 58
9936.0000 11704.0000 99
10352.0000 13068.0000 40
10352.0000 13508.0000 81
10544.0000 7612.0000 22
656.0000 4290.0000 63
656.0000 14212.0000 4
16304.0000 9328.0000 45
17648.0000 4400.0000 86
6608.0000 14432.0000 27
208.0000 4422.0000 68
10864.0000 13068.0000 9
11024.0000 7172.0000 50
11184.0000 7172.0000 91
11280.0000 7172.0000 32
11376.0000 7172.0000 73
12592.0000 7172.0000 14
12768.0000 7172.0000 55
13056.0000 7172.0000 96
13232.0000 7172.0000 37
13328.0000 7172.0000 78
13392.0000 7172.0000 19
13456.0000 7172.0000 60
13584.0000 7172.0000 1
9520.0000 13508.0000 42
9552.0000 13068.0000 83
9632.0000 13068.0000 24
9712.0000 13068.0000 65
9776.0000 13068.0000 6
9936.0000 13068.0000 47
10128.0000 13068.0000 88
10192.0000 13068.0000 29
10448.0000 13068.0000 70
10960.0000 13068.0000 11
11024.0000 13068.0000 52
11168.0000 13068.0000 93
11280.0000 13068.0000 34
11376.0000 13068.0000 75
11728.0000 13068.0000 16
12096.0000 13068.0000 57
12384.0000 11924.0000 98
12480.0000 11924.0000 39
12720.0000 11924.0000 80
13072.0000 11924.0000 21
13152.0000 11924.0000 62
13232.0000 11924.0000 3
13296.0000 11924.0000 44
13392.0000 11924.0000 85
13584.0000 11924.0000 26
13808.0000 4796.0000 67
13808.0000 5610.0000 8
13808.0000 9328.0000 49
13808.0000 10516.0000 90
13808.0000 11264.0000 31
13808.0000 11704.0000 72
3120.0000 4180.0000 13
3120.0000 5170.0000 54
3120.0000 7040.0000 95
3120.0000 7832.0000 36
3120.0000 8272.0000 77
3184.0000 8492.0000 18
3248.0000 8492.0000 59
3280.0000 9350.0000 100
3280.0000 10076.0000 41
3280.0000 10516.0000 82
3280.0000 12012.0000 23
3280.0000 14212.0000 64
11376.0000 6402.0000 5
3152.0000 9240.0000 46
3152.0000 10098.0000 87
3152.0000 12012.0000 28
3152.0000 14212.0000 69
1392.0000 7304.0000 10
1392.0000 12012.0000 51
1392.0000 13992.0000 92
1392.0000 14432.0000 33
1424.0000 6336.0000 74
1520.0000 6336.0000 15
464.0000 13992.0000 56
528.0000 14212.0000 97
7664.0000 5390.0000 38
7664.0000 6732.0000 79
7664.0000 7172.0000 20
5360.0000 4796.0000 61
5360.0000 5544.0000 2
5360.0000 7040.0000 43
5360.0000 9658.0000 84
5392.0000 12100.0000 25
10032.0000 6732.0000 66
10192.0000 5170.0000 7
10192.0000 6292.0000 48
3184.0000 7040.0000 89
3344.0000 7040.0000 30
3408.0000 7040.0000 71
3536.0000 7040.0000 12
3648.0000 7040.0000 53
3744.0000 7040.0000 94
4080.0000 7040.0000 35
4592.0000 7040.0000 76
4768.0000 7040.0000 17
4880.0000 7040.0000 58
5056.0000 7040.0000 99
5136.0000 7040.0000 40
5216.0000 7040.0000 81
9936.0000 13508.0000 22
10096.0000 5170.0000 63
1328.0000 12012.0000 4
1504.0000 12012.0000 45
2144.0000 12012.0000 86
2224.0000 12012.0000 27
2384.0000 12012.0000 68
2480.0000 12012.0000 9
2544.0000 12012.0000 50
2816.0000 12012.0000 91
2976.0000 12012.0000 32
3088.0000 12012.0000 73
3360.0000 12012.0000 14
3440.0000 12012.0000 55
3664.0000 12012.0000 96
3744.0000 12012.0000 37
4016.0000 12012.0000 78
4592.0000 12012.0000 19
4784.0000 12012.0000 60
4880.0000 12012.0000 1
6992.0000 10516.0000 42
7056.0000 14432.0000 83
7136.0000 14432.0000 24
7312.0000 14432.0000 65
9232.0000 13508.0000 6
9232.0000 14058.0000 47
9296.0000 8052.0000 88
9328.0000 5170.0000 29
9328.0000 6732.0000 70
4880.0000 5544.0000 11
4048.0000 4180.0000 52
8304.0000 10516.0000 93
9776.0000 13508.0000 34
12592.0000 8272.0000 75
12752.0000 8272.0000 16
12784.0000 4906.0000 57
12784.0000 5874.0000 98
7056.0000 10516.0000 39
14320.0000 4796.0000 80
14320.0000 5236.0000 21
14320.0000 5874.0000 62
14512.0000 11264.0000 3
14512.0000 13288.0000 44
14512.0000 14058.0000 85
14704.0000 11264.0000 26
14704.0000 13288.0000 67
14704.0000 14058.0000 8
14736.0000 4906.0000 49
14736.0000 5874.0000 90
2928.0000 4290.0000 31
2928.0000 5060.0000 72
3184.0000 7832.0000 13
4592.0000 4180.0000 54
4592.0000 5544.0000 95
13072.0000 5016.0000 36
13072.0000 5874.0000 77
13072.0000 10516.0000 18
13072.0000 11264.0000 59
13072.0000 13288.0000 100
13072.0000 14058.0000 41
10480.0000 6842.0000 82
10480.0000 7612.0000 23
10480.0000 13508.0000 64
11200.0000 6512.0000 5
11280.0000 6512.0000 46
11536.0000 6512.0000 87
12592.0000 6512.0000 28
6896.0000 5170.0000 69
6896.0000 6732.0000 10
7120.0000 9988.0000 51
7120.0000 10516.0000 92
3408.0000 4180.0000 33
3408.0000 5280.0000 74
3408.0000 8712.0000 15
3408.0000 9240.0000 56
3408.0000 9922.0000 97
3728.0000 10516.0000 38
7408.0000 4796.0000 79
7408.0000 5390.0000 20
7408.0000 6732.0000 61
7408.0000 7172.0000 2
3568.0000 5280.0000 43
2896.0000 8272.0000 84
2896.0000 9240.0000 25
2976.0000 10076.0000 66
4752.0000 4180.0000 7
4752.0000 5544.0000 48
12720.0000 10406.0000 89
12720.0000 11264.0000 30
12720.0000 13288.0000 71
12720.0000 14058.0000 12
2800.0000 9768.0000 53
2800.0000 10296.0000 94
2800.0000 13772.0000 35
2800.0000 14212.0000 76
2832.0000 4290.0000 17
2832.0000 5060.0000 58
2832.0000 8272.0000 99
2832.0000 9240.0000 40
8112.0000 10516.0000 81
8112.0000 14058.0000 22
8208.0000 7832.0000 63
8208.0000 8866.0000 4
1328.0000 7304.0000 45
1328.0000 13992.0000 86
1328.0000 14432.0000 27
12464.0000 11044.0000 68
12496.0000 13288.0000 9
12496.0000 14058.0000 50
9296.0000 13508.0000 91
9296.0000 14058.0000 32
9456.0000 7612.0000 73
9584.0000 7612.0000 14
9680.0000 7612.0000 55
9744.0000 7612.0000 96
9856.0000 7612.0000 37
10336.0000 7612.0000 78
10416.0000 7612.0000 19
10752.0000 7612.0000 60
5072.0000 5544.0000 1
6512.0000 14432.0000 42
7440.0000 10516.0000 83
7440.0000 14168.0000 24
12368.0000 13288.0000 65
12368.0000 14058.0000 6
13456.0000 9328.0000 47
13584.0000 9328.0000 88
14064.0000 9328.0000 29
15536.0000 9328.0000 70
15616.0000 9328.0000 11
15824.0000 9328.0000 52
16048.0000 9328.0000 93
16176.0000 9328.0000 34
14512.0000 4906.0000 75
14512.0000 5874.0000 16
17520.0000 4290.0000 57
14032.0000 11704.0000 98
14192.0000 10516.0000 39
14192.0000 11264.0000 80
12080.0000 14058.0000 21
12496.0000 10516.0000 62
16656.0000 4796.0000 3
13232.0000 10516.0000 44
13232.0000 11264.0000 85
13232.0000 13288.0000 26
13232.0000 14058.0000 67
13456.0000 5390.0000 8
10192.0000 13508.0000 49
14320.0000 10516.0000 90
14320.0000 11264.0000 31
14320.0000 13288.0000 72
14320.0000 14058.0000 13
14448.0000 4906.0000 54
14448.0000 5874.0000 95
14768.0000 11264.0000 36
14768.0000 13288.0000 77
14768.0000 14058.0000 18
14800.0000 5874.0000 59
9872.0000 5170.0000 100
9872.0000 6732.0000 41
10128.0000 13508.0000 82
16496.0000 11264.0000 23
16496.0000 13288.0000 64
15376.0000 9768.0000 5
15376.0000 11264.0000 46
15376.0000 13288.0000 87
15376.0000 14058.0000 28
15408.0000 6138.0000 69
6096.0000 4796.0000 10
6096.0000 5544.0000 51
