n 3796 
m 2 
tmax 7193
1681.9200 1274.5000 87
1670.0900 1274.5000 28
1658.2700 1274.5000 69
1646.4400 1274.5000 10
1634.6200 1274.5000 51
1622.8000 1274.5000 92
1610.9700 1274.5000 33
1599.1500 1274.5000 74
1587.3300 1274.5000 15
1575.5000 1274.5000 56
1563.6800 1274.5000 97
1551.8500 1274.5000 38
1540.0300 1274.5000 79
1528.2100 1274.5000 20
1516.3800 1274.5000 61
1504.5600 1274.5000 2
1492.7400 1274.5000 43
1480.9100 1274.5000 84
1469.0900 1274.5000 25
1457.2700 1274.5000 66
1445.4400 1274.5000 7
1433.6200 1274.5000 48
1421.8000 1274.5000 89
1409.9700 1274.5000 30
1398.1500 1274.5000 71
1386.3200 1274.5000 12
1374.5000 1274.5000 53
1362.6800 1274.5000 94
1350.8500 1274.5000 35
1339.0300 1274.5000 76
1327.2000 1274.5000 17
1315.3800 1274.5000 58
1303.5600 1274.5000 99
1291.7300 1274.5000 40
1279.9100 1274.5000 81
1268.0900 1274.5000 22
1256.2600 1274.5000 63
1244.4400 1274.5000 4
1126.2000 1250.8800 45
1138.0300 1250.8800 86
1149.8500 1250.8800 27
1161.6700 1250.8800 68
1173.5000 1250.8800 9
1185.3200 1250.8800 50
1197.1500 1250.8800 91
1208.9700 1250.8800 32
1220.7900 1250.8800 73
1232.6200 1250.8800 14
1244.4400 1250.8800 55
1256.2600 1250.8800 96
1268.0900 1250.8800 37
1279.9100 1250.8800 78
1291.7300 1250.8800 19
1303.5600 1250.8800 60
1315.3800 1250.8800 1
1327.2000 1250.8800 42
1339.0300 1250.8800 83
1350.8500 1250.8800 24
1362.6800 1250.8800 65
1374.5000 1250.8800 6
1386.3200 1250.8800 47
1398.1500 1250.8800 88
1409.9700 1250.8800 29
1421.8000 1250.8800 70
1433.6200 1250.8800 11
1445.4400 1250.8800 52
1457.2700 1250.8800 93
1469.0900 1250.8800 34
1480.9100 1250.8800 75
1492.7400 1250.8800 16
1504.5600 1250.8800 57
1516.3800 1250.8800 98
1528.2100 1250.8800 39
1540.0300 1250.8800 80
1551.8500 1250.8800 21
1563.6800 1250.8800 62
1575.5000 1250.8800 3
1587.3300 1250.8800 44
1599.1500 1250.8800 85
1610.9700 1250.8800 26
1622.8000 1250.8800 67
1634.6200 1250.8800 8
1646.4400 1250.8800 49
1658.2700 1250.8800 90
1670.0900 1250.8800 31
1681.9200 1250.8800 72
1693.7400 1250.8800 13
1705.5600 1250.8800 54
1717.3900 1250.8800 95
1729.2100 1250.8800 36
1741.0300 1250.8800 77
1806.0600 1244.9800 18
1794.2400 1244.9800 59
1782.4200 1244.9800 100
1770.5900 1244.9800 41
1758.7700 1244.9800 82
1746.9500 1244.9800 23
1735.1200 1244.9800 64
1723.3000 1244.9800 5
1711.4700 1244.9800 46
1699.6500 1244.9800 87
1687.8300 1244.9800 28
1676.0000 1244.9800 69
1664.1800 1244.9800 10
1652.3600 1244.9800 51
1640.5300 1244.9800 92
1628.7100 1244.9800 33
1616.8900 1244.9800 74
1605.0600 1244.9800 15
1593.2400 1244.9800 56
1581.4100 1244.9800 97
1569.5900 1244.9800 38
1557.7700 1244.9800 79
1545.9400 1244.9800 20
1534.1200 1244.9800 61
1522.3000 1244.9800 2
1510.4700 1244.9800 43
1498.6500 1244.9800 84
1486.8200 1244.9800 25
1475.0000 1244.9800 66
1463.1800 1244.9800 7
1451.3500 1244.9800 48
1439.5300 1244.9800 89
1427.7100 1244.9800 30
1415.8800 1244.9800 71
1404.0600 1244.9800 12
1392.2400 1244.9800 53
1380.4100 1244.9800 94
1368.5900 1244.9800 35
1356.7700 1244.9800 76
1344.9400 1244.9800 17
1333.1200 1244.9800 58
1321.2900 1244.9800 99
1309.4700 1244.9800 40
1297.6500 1244.9800 81
1285.8200 1244.9800 22
1274.0000 1244.9800 63
1262.1800 1244.9800 4
1250.3500 1244.9800 45
1238.5300 1244.9800 86
1244.4400 1227.2600 27
1256.2600 1227.2600 68
1268.0900 1227.2600 9
1279.9100 1227.2600 50
1291.7300 1227.2600 91
1303.5600 1227.2600 32
1315.3800 1227.2600 73
1327.2000 1227.2600 14
1339.0300 1227.2600 55
1350.8500 1227.2600 96
1362.6800 1227.2600 37
1374.5000 1227.2600 78
1386.3200 1227.2600 19
1398.1500 1227.2600 60
1409.9700 1227.2600 1
1421.8000 1227.2600 42
1433.6200 1227.2600 83
1445.4400 1227.2600 24
1457.2700 1227.2600 65
1469.0900 1227.2600 6
1480.9100 1227.2600 47
1492.7400 1227.2600 88
1504.5600 1227.2600 29
1516.3800 1227.2600 70
1528.2100 1227.2600 11
1540.0300 1227.2600 52
1551.8500 1227.2600 93
1563.6800 1227.2600 34
1575.5000 1227.2600 75
1587.3300 1227.2600 16
1599.1500 1227.2600 57
1610.9700 1227.2600 98
1622.8000 1227.2600 39
1634.6200 1227.2600 80
1646.4400 1227.2600 21
1658.2700 1227.2600 62
1670.0900 1227.2600 3
1681.9200 1227.2600 44
1693.7400 1227.2600 85
1705.5600 1227.2600 26
1717.3900 1227.2600 67
1729.2100 1227.2600 8
1741.0300 1227.2600 49
1752.8600 1227.2600 90
1764.6800 1227.2600 31
1776.5100 1227.2600 72
1788.3300 1227.2600 13
1853.3600 1221.3600 54
1841.5400 1221.3600 95
1829.7100 1221.3600 36
1817.8900 1221.3600 77
1806.0600 1221.3600 18
1794.2400 1221.3600 59
1782.4200 1221.3600 100
1770.5900 1221.3600 41
1758.7700 1221.3600 82
1746.9500 1221.3600 23
1735.1200 1221.3600 64
1723.3000 1221.3600 5
1711.4700 1221.3600 46
1699.6500 1221.3600 87
1687.8300 1221.3600 28
1676.0000 1221.3600 69
1664.1800 1221.3600 10
1652.3600 1221.3600 51
1640.5300 1221.3600 92
1628.7100 1221.3600 33
1616.8900 1221.3600 74
1605.0600 1221.3600 15
1593.2400 1221.3600 56
1581.4100 1221.3600 97
1569.5900 1221.3600 38
1557.7700 1221.3600 79
1545.9400 1221.3600 20
1534.1200 1221.3600 61
1522.3000 1221.3600 2
1510.4700 1221.3600 43
1498.6500 1221.3600 84
1486.8200 1221.3600 25
1475.0000 1221.3600 66
1463.1800 1221.3600 7
1451.3500 1221.3600 48
1439.5300 1221.3600 89
1427.7100 1221.3600 30
1415.8800 1221.3600 71
1404.0600 1221.3600 12
1392.2400 1221.3600 53
1380.4100 1221.3600 94
1138.0300 1156.4000 35
1149.8500 1156.4000 76
1161.6700 1156.4000 17
1173.5000 1156.4000 58
1185.3200 1156.4000 99
1197.1500 1156.4000 40
1208.9700 1156.4000 81
1220.7900 1156.4000 22
1232.6200 1156.4000 63
1244.4400 1156.4000 4
1256.2600 1156.4000 45
1268.0900 1156.4000 86
1279.9100 1156.4000 27
1291.7300 1156.4000 68
1303.5600 1156.4000 9
1315.3800 1156.4000 50
1327.2000 1156.4000 91
1339.0300 1156.4000 32
1350.8500 1156.4000 73
1362.6800 1156.4000 14
1374.5000 1156.4000 55
1386.3200 1156.4000 96
1398.1500 1156.4000 37
1409.9700 1156.4000 78
1421.8000 1156.4000 19
1433.6200 1156.4000 60
1445.4400 1156.4000 1
1457.2700 1156.4000 42
1469.0900 1156.4000 83
1480.9100 1156.4000 24
1492.7400 1156.4000 65
1504.5600 1156.4000 6
1516.3800 1156.4000 47
1528.2100 1156.4000 88
1540.0300 1156.4000 29
1551.8500 1156.4000 70
1563.6800 1156.4000 11
1575.5000 1156.4000 52
1587.3300 1156.4000 93
1599.1500 1156.4000 34
1610.9700 1156.4000 75
1622.8000 1156.4000 16
1634.6200 1156.4000 57
1646.4400 1156.4000 98
1658.2700 1156.4000 39
1670.0900 1156.4000 80
1681.9200 1156.4000 21
1693.7400 1156.4000 62
1705.5600 1156.4000 3
1717.3900 1156.4000 44
1729.2100 1156.4000 85
1741.0300 1156.4000 26
1752.8600 1156.4000 67
1226.7000 1150.5000 8
1214.8800 1150.5000 49
1203.0600 1150.5000 90
1191.2300 1150.5000 31
1179.4100 1150.5000 72
1167.5900 1150.5000 13
1155.7600 1150.5000 54
1143.9400 1150.5000 95
1132.1100 1150.5000 36
1120.2900 1150.5000 77
1108.4700 1150.5000 18
1096.6400 1150.5000 59
1084.8200 1150.5000 100
1073.0000 1150.5000 41
1061.1700 1150.5000 82
1049.3500 1150.5000 23
1037.5300 1150.5000 64
1025.7000 1150.5000 5
1013.8800 1150.5000 46
1002.0500 1150.5000 87
990.2310 1150.5000 28
978.4070 1150.5000 69
966.5840 1150.5000 10
954.7600 1150.5000 51
942.9370 1150.5000 92
931.1130 1150.5000 33
919.2890 1150.5000 74
907.4660 1150.5000 15
895.6420 1150.5000 56
883.8180 1150.5000 97
871.9940 1150.5000 38
860.1710 1150.5000 79
848.3470 1150.5000 20
836.5240 1150.5000 61
824.7000 1150.5000 2
812.8760 1150.5000 43
801.0530 1150.5000 84
789.2290 1150.5000 25
777.4050 1150.5000 66
765.5810 1150.5000 7
753.7580 1150.5000 48
741.9340 1150.5000 89
730.1110 1150.5000 30
718.2870 1150.5000 71
706.4630 1150.5000 12
694.6400 1150.5000 53
682.8160 1150.5000 94
670.9920 1150.5000 35
659.1690 1150.5000 76
647.3450 1150.5000 17
635.5210 1150.5000 58
623.6980 1150.5000 99
611.8740 1150.5000 40
600.0500 1150.5000 81
588.2270 1150.5000 22
576.4030 1150.5000 63
564.5790 1150.5000 4
552.7560 1150.5000 45
540.9320 1150.5000 86
529.1080 1150.5000 27
517.2850 1150.5000 68
505.4610 1150.5000 9
493.6370 1150.5000 50
481.8140 1150.5000 91
469.9900 1150.5000 32
458.1660 1150.5000 73
446.3430 1150.5000 14
434.5190 1150.5000 55
422.6960 1150.5000 96
410.8720 1150.5000 37
399.0480 1150.5000 78
387.2240 1150.5000 19
375.4010 1150.5000 60
363.5770 1150.5000 1
351.7530 1150.5000 42
339.9300 1150.5000 83
1126.2000 1144.5900 24
1138.0300 1144.5900 65
1149.8500 1144.5900 6
1161.6700 1144.5900 47
1173.5000 1144.5900 88
1185.3200 1144.5900 29
1197.1500 1144.5900 70
1208.9700 1144.5900 11
1220.7900 1144.5900 52
1232.6200 1144.5900 93
1244.4400 1144.5900 34
1256.2600 1144.5900 75
1268.0900 1144.5900 16
1279.9100 1144.5900 57
1291.7300 1144.5900 98
1303.5600 1144.5900 39
1315.3800 1144.5900 80
1327.2000 1144.5900 21
1339.0300 1144.5900 62
1350.8500 1144.5900 3
1362.6800 1144.5900 44
1374.5000 1144.5900 85
1386.3200 1144.5900 26
1398.1500 1144.5900 67
1409.9700 1144.5900 8
1421.8000 1144.5900 49
1433.6200 1144.5900 90
1445.4400 1144.5900 31
1457.2700 1144.5900 72
1469.0900 1144.5900 13
1480.9100 1144.5900 54
1492.7400 1144.5900 95
1504.5600 1144.5900 36
1516.3800 1144.5900 77
1528.2100 1144.5900 18
1540.0300 1144.5900 59
1551.8500 1144.5900 100
1563.6800 1144.5900 41
1575.5000 1144.5900 82
1587.3300 1144.5900 23
1599.1500 1144.5900 64
1610.9700 1144.5900 5
1622.8000 1144.5900 46
1634.6200 1144.5900 87
1646.4400 1144.5900 28
1658.2700 1144.5900 69
1670.0900 1144.5900 10
1681.9200 1144.5900 51
1693.7400 1144.5900 92
1705.5600 1144.5900 33
1717.3900 1144.5900 74
1729.2100 1144.5900 15
1741.0300 1144.5900 56
1220.7900 1002.8700 97
1208.9700 1002.8700 38
1197.1500 1002.8700 79
1185.3200 1002.8700 20
1173.5000 1002.8700 61
1226.7000 996.9670 2
1238.5300 996.9670 43
1250.3500 996.9670 84
1409.9700 802.1010 25
1398.1500 802.1010 66
