n 1174 
m 2 
tmax 14223
2037.0000 3218.0000 78
2038.0000 3361.0000 82
1988.0000 2985.0000 71
1989.0000 3020.0000 72
1988.0000 3061.0000 73
1990.0000 3099.0000 74
1989.0000 3139.0000 76
1989.0000 3178.0000 77
1990.0000 3214.0000 78
1990.0000 3257.0000 79
1993.0000 3365.0000 82
1921.0000 2983.0000 71
1904.0000 3103.0000 75
1870.0000 2859.0000 67
1872.0000 2938.0000 70
1872.0000 2987.0000 71
1871.0000 3027.0000 72
1874.0000 3066.0000 74
1871.0000 3104.0000 75
1873.0000 3138.0000 76
1873.0000 3180.0000 77
1873.0000 3219.0000 78
1874.0000 3258.0000 79
1758.0000 540.0000 9
1709.0000 559.0000 10
567.0000 535.0000 45
570.0000 578.0000 44
511.0000 558.0000 46
462.0000 558.0000 48
248.0000 561.0000 54
1563.0000 707.0000 14
1524.0000 707.0000 16
1486.0000 709.0000 17
1447.0000 710.0000 18
1409.0000 708.0000 19
1370.0000 709.0000 20
1332.0000 709.0000 21
1293.0000 709.0000 22
1257.0000 707.0000 24
1216.0000 709.0000 25
1180.0000 710.0000 26
1138.0000 709.0000 27
1101.0000 712.0000 28
1061.0000 710.0000 30
1024.0000 710.0000 31
985.0000 711.0000 32
946.0000 710.0000 33
908.0000 709.0000 34
874.0000 1111.0000 38
832.0000 1111.0000 39
947.0000 713.0000 33
908.0000 711.0000 34
872.0000 1110.0000 38
789.0000 627.0000 38
753.0000 712.0000 39
716.0000 713.0000 40
677.0000 712.0000 41
638.0000 710.0000 42
1564.0000 745.0000 14
1526.0000 746.0000 16
1489.0000 745.0000 17
1449.0000 745.0000 18
1409.0000 746.0000 19
1373.0000 745.0000 20
1334.0000 746.0000 21
1296.0000 745.0000 23
1258.0000 747.0000 24
1216.0000 748.0000 25
1178.0000 744.0000 26
1139.0000 748.0000 27
1096.0000 751.0000 29
1060.0000 747.0000 30
1023.0000 748.0000 31
986.0000 748.0000 32
947.0000 751.0000 33
910.0000 747.0000 34
875.0000 1146.0000 38
833.0000 1147.0000 39
792.0000 1148.0000 40
751.0000 752.0000 39
714.0000 750.0000 40
678.0000 750.0000 41
638.0000 751.0000 42
1721.0000 782.0000 10
1681.0000 782.0000 11
1641.0000 784.0000 12
1602.0000 784.0000 14
1565.0000 785.0000 15
1527.0000 784.0000 16
1489.0000 786.0000 17
1450.0000 784.0000 18
1025.0000 803.0000 31
983.0000 807.0000 32
1025.0000 845.0000 31
638.0000 788.0000 43
598.0000 792.0000 44
561.0000 790.0000 45
521.0000 790.0000 46
1627.0000 1323.0000 24
1625.0000 1282.0000 23
1627.0000 1243.0000 22
1627.0000 1205.0000 21
1622.0000 685.0000 13
1627.0000 1129.0000 19
1625.0000 1088.0000 18
1626.0000 1051.0000 17
1626.0000 984.0000 16
1606.0000 935.0000 15
1645.0000 934.0000 14
1683.0000 933.0000 14
1703.0000 985.0000 14
1720.0000 934.0000 13
1739.0000 891.0000 11
1759.0000 934.0000 12
1743.0000 1052.0000 15
1742.0000 1090.0000 16
1740.0000 1129.0000 17
1741.0000 1164.0000 18
1745.0000 1206.0000 19
1744.0000 1247.0000 20
1743.0000 1284.0000 21
1743.0000 1322.0000 22
1513.0000 1373.0000 27
1580.0000 1373.0000 26
1581.0000 1323.0000 24
1540.0000 1284.0000 24
1511.0000 1285.0000 25
1512.0000 1246.0000 24
1511.0000 1206.0000 23
1558.0000 1204.0000 22
1512.0000 1169.0000 22
1510.0000 1127.0000 21
1510.0000 1091.0000 21
1508.0000 1052.0000 20
1474.0000 1043.0000 21
1471.0000 983.0000 20
1450.0000 935.0000 20
1434.0000 906.0000 20
1491.0000 936.0000 18
1528.0000 935.0000 17
1568.0000 933.0000 16
1395.0000 987.0000 22
1395.0000 1055.0000 23
1396.0000 1092.0000 23
1394.0000 1127.0000 24
1395.0000 1168.0000 25
1396.0000 1207.0000 26
1425.0000 1228.0000 25
1396.0000 1246.0000 26
1397.0000 1285.0000 27
1398.0000 1339.0000 28
1398.0000 1458.0000 31
1340.0000 1295.0000 29
1329.0000 1169.0000 26
1280.0000 1372.0000 32
1282.0000 1322.0000 30
1282.0000 1286.0000 30
1278.0000 1243.0000 29
1281.0000 1209.0000 28
1280.0000 1170.0000 28
1280.0000 1132.0000 27
1281.0000 1092.0000 26
1281.0000 1054.0000 26
1257.0000 958.0000 25
1242.0000 984.0000 26
1165.0000 988.0000 28
1164.0000 1057.0000 29
1163.0000 1095.0000 30
1165.0000 1132.0000 30
1166.0000 1170.0000 31
1166.0000 1208.0000 31
1165.0000 1246.0000 32
1165.0000 1289.0000 33
1167.0000 1327.0000 33
1088.0000 1049.0000 31
1107.0000 1151.0000 32
1108.0000 1286.0000 34
1087.0000 1329.0000 35
1049.0000 1058.0000 32
1049.0000 1093.0000 33
1049.0000 1134.0000 33
1051.0000 1172.0000 34
1048.0000 1207.0000 34
1050.0000 1249.0000 35
1052.0000 1289.0000 35
1050.0000 1328.0000 36
1050.0000 1378.0000 37
1019.0000 1323.0000 37
1021.0000 1269.0000 36
1019.0000 1226.0000 35
1014.0000 988.0000 32
974.0000 1172.0000 36
934.0000 989.0000 35
935.0000 1058.0000 35
936.0000 1097.0000 36
935.0000 1134.0000 36
936.0000 1175.0000 37
936.0000 1210.0000 37
936.0000 1250.0000 38
936.0000 1287.0000 38
935.0000 1327.0000 39
896.0000 1466.0000 42
898.0000 1043.0000 36
899.0000 1284.0000 39
900.0000 1326.0000 40
860.0000 1327.0000 41
859.0000 1371.0000 42
861.0000 1533.0000 44
860.0000 1683.0000 47
859.0000 1325.0000 41
883.0000 1876.0000 51
817.0000 1458.0000 44
816.0000 1496.0000 45
817.0000 1539.0000 46
819.0000 1568.0000 46
816.0000 1117.0000 39
815.0000 1648.0000 48
816.0000 1684.0000 48
817.0000 1807.0000 51
788.0000 1357.0000 43
768.0000 1195.0000 42
777.0000 990.0000 39
730.0000 1139.0000 42
695.0000 913.0000 41
702.0000 991.0000 42
703.0000 1058.0000 42
699.0000 1095.0000 43
700.0000 1137.0000 43
701.0000 1176.0000 43
699.0000 1215.0000 44
701.0000 1252.0000 44
702.0000 1291.0000 45
702.0000 1325.0000 45
642.0000 943.0000 43
602.0000 945.0000 44
564.0000 945.0000 45
525.0000 943.0000 47
542.0000 993.0000 46
640.0000 1059.0000 44
583.0000 1058.0000 46
585.0000 1098.0000 46
585.0000 1138.0000 46
641.0000 1135.0000 45
585.0000 1176.0000 47
584.0000 1215.0000 47
586.0000 1254.0000 47
645.0000 1250.0000 46
623.0000 1290.0000 47
586.0000 1289.0000 48
585.0000 1340.0000 49
540.0000 1375.0000 50
473.0000 1342.0000 52
406.0000 1255.0000 53
414.0000 1079.0000 51
354.0000 1056.0000 52
354.0000 1100.0000 53
354.0000 1141.0000 53
354.0000 1179.0000 53
353.0000 1216.0000 54
354.0000 1260.0000 54
354.0000 1292.0000 54
354.0000 1345.0000 55
358.0000 1383.0000 55
326.0000 792.0000 52
326.0000 1312.0000 55
326.0000 870.0000 52
327.0000 909.0000 52
315.0000 947.0000 53
274.0000 946.0000 54
313.0000 995.0000 53
316.0000 1051.0000 53
295.0000 1273.0000 56
296.0000 1383.0000 57
234.0000 994.0000 55
237.0000 1062.0000 56
238.0000 1103.0000 56
238.0000 1140.0000 56
235.0000 1179.0000 57
237.0000 1216.0000 57
238.0000 1259.0000 57
239.0000 1295.0000 58
241.0000 1344.0000 58
198.0000 1207.0000 58
201.0000 1141.0000 57
200.0000 1024.0000 57
170.0000 996.0000 57
166.0000 905.0000 57
167.0000 863.0000 57
166.0000 826.0000 57
166.0000 790.0000 57
1816.0000 1652.0000 31
1804.0000 1728.0000 33
1806.0000 1805.0000 36
1746.0000 1456.0000 26
1747.0000 1494.0000 27
1748.0000 1533.0000 28
1747.0000 1570.0000 29
1746.0000 1611.0000 30
1747.0000 1650.0000 32
1749.0000 1690.0000 33
1743.0000 1724.0000 34
1751.0000 1768.0000 35
1744.0000 1807.0000 36
1749.0000 1856.0000 38
1748.0000 1902.0000 39
1627.0000 1407.0000 26
1633.0000 1460.0000 27
1630.0000 1495.0000 28
1628.0000 1533.0000 29
1631.0000 1573.0000 30
1634.0000 1612.0000 32
1632.0000 1651.0000 33
1633.0000 1692.0000 34
1632.0000 1731.0000 35
1629.0000 1766.0000 36
1632.0000 1806.0000 37
1631.0000 1855.0000 39
1653.0000 1886.0000 39
1633.0000 1931.0000 41
1580.0000 1456.0000 28
1592.0000 1536.0000 30
1514.0000 1458.0000 29
1514.0000 1495.0000 30
1514.0000 1538.0000 31
1509.0000 1575.0000 32
1514.0000 1617.0000 33
1513.0000 1653.0000 34
1513.0000 1692.0000 35
1516.0000 1730.0000 36
1515.0000 1770.0000 37
1516.0000 1807.0000 38
1515.0000 1855.0000 40
1527.0000 1888.0000 41
1475.0000 1748.0000 37
1436.0000 1538.0000 32
1400.0000 1411.0000 30
1397.0000 1457.0000 31
1399.0000 1499.0000 32
1399.0000 1537.0000 33
1396.0000 1575.0000 34
1398.0000 1615.0000 35
1401.0000 1651.0000 36
1398.0000 1691.0000 37
1398.0000 1729.0000 38
1399.0000 1768.0000 39
1400.0000 1808.0000 40
1401.0000 1855.0000 41
1402.0000 1808.0000 40
1403.0000 1936.0000 43
1360.0000 1895.0000 43
1361.0000 1825.0000 41
1340.0000 1769.0000 40
1358.0000 1576.0000 35
1358.0000 1457.0000 32
1331.0000 1458.0000 32
1282.0000 1459.0000 33
1281.0000 1499.0000 34
1284.0000 1538.0000 35
1283.0000 1578.0000 36
1282.0000 1616.0000 37
1282.0000 1654.0000 38
1283.0000 1692.0000 39
1283.0000 1730.0000 40
1285.0000 1770.0000 41
1285.0000 1809.0000 42
1285.0000 1860.0000 43
1253.0000 1690.0000 39
1218.0000 1482.0000 35
1215.0000 1541.0000 37
1166.0000 1411.0000 35
1166.0000 1547.0000 38
1166.0000 1500.0000 37
1165.0000 1536.0000 38
1167.0000 1576.0000 38
1167.0000 1617.0000 39
1167.0000 1655.0000 40
1168.0000 1694.0000 41
1169.0000 1733.0000 42
1168.0000 1768.0000 43
1172.0000 1812.0000 44
1168.0000 1861.0000 45
1127.0000 1595.0000 40
1131.0000 1810.0000 44
1092.0000 1794.0000 45
1052.0000 1459.0000 38
1050.0000 1499.0000 39
1047.0000 1536.0000 40
1049.0000 1578.0000 41
1051.0000 1617.0000 42
1051.0000 1656.0000 43
1050.0000 1696.0000 43
1052.0000 1733.0000 44
1052.0000 1772.0000 45
1051.0000 1812.0000 46
1052.0000 1861.0000 47
995.0000 1636.0000 43
967.0000 1656.0000 44
933.0000 1411.0000 40
935.0000 1460.0000 41
934.0000 1498.0000 42
934.0000 1538.0000 43
935.0000 1580.0000 44
935.0000 1615.0000 44
936.0000 1655.0000 45
935.0000 1692.0000 46
936.0000 1734.0000 47
937.0000 1773.0000 47
939.0000 1814.0000 48
880.0000 1463.0000 43
815.0000 1463.0000 44
813.0000 1418.0000 44
818.0000 1938.0000 54
816.0000 1576.0000 46
817.0000 1617.0000 47
819.0000 2133.0000 58
822.0000 2092.0000 57
849.0000 1729.0000 48
823.0000 1864.0000 52
771.0000 1674.0000 49
739.0000 1522.0000 47
703.0000 1412.0000 46
703.0000 1463.0000 47
703.0000 1504.0000 48
702.0000 1542.0000 48
701.0000 1579.0000 49
702.0000 1619.0000 50
702.0000 1658.0000 51
705.0000 1698.0000 51
704.0000 1864.0000 54
674.0000 1599.0000 50
643.0000 1407.0000 48
626.0000 1483.0000 49
646.0000 1775.0000 54
588.0000 1466.0000 50
586.0000 1504.0000 51
586.0000 1542.0000 51
588.0000 1583.0000 52
588.0000 1621.0000 53
587.0000 1659.0000 53
589.0000 1696.0000 54
610.0000 1912.0000 58
591.0000 1861.0000 57
547.0000 1757.0000 56
548.0000 1520.0000 52
510.0000 1714.0000 56
473.0000 1415.0000 53
471.0000 1469.0000 53
473.0000 1506.0000 54
472.0000 1546.0000 54
469.0000 1583.0000 55
470.0000 1137.0000 50
473.0000 1661.0000 56
473.0000 1699.0000 57
475.0000 1759.0000 58
443.0000 1642.0000 57
383.0000 1601.0000 58
326.0000 1449.0000 57
356.0000 1464.0000 56
355.0000 1506.0000 57
356.0000 1545.0000 58
352.0000 1591.0000 58
356.0000 1624.0000 59
357.0000 1660.0000 59
357.0000 1700.0000 60
237.0000 1417.0000 59
240.0000 1467.0000 60
240.0000 1506.0000 60
237.0000 1544.0000 61
241.0000 1585.0000 61
241.0000 1622.0000 62
240.0000 1662.0000 62
241.0000 1700.0000 63
472.0000 1862.0000 60
478.0000 1939.0000 61
427.0000 1910.0000 62
397.0000 1892.0000 62
354.0000 1860.0000 63
326.0000 1812.0000 62
287.0000 1792.0000 63
238.0000 1756.0000 64
238.0000 1804.0000 65
240.0000 1861.0000 65
240.0000 1942.0000 67
1790.0000 1996.0000 42
1792.0000 2058.0000 43
1790.0000 2096.0000 45
1790.0000 2233.0000 49
1748.0000 1975.0000 41
1750.0000 2016.0000 42
1751.0000 2057.0000 44
1749.0000 2096.0000 45
1752.0000 2134.0000 46
1753.0000 2174.0000 47
1751.0000 2213.0000 48
1752.0000 2249.0000 49
1750.0000 2289.0000 50
1752.0000 2329.0000 52
1752.0000 2376.0000 53
1632.0000 1980.0000 42
1634.0000 2020.0000 43
1634.0000 2055.0000 44
1635.0000 2096.0000 45
1633.0000 2133.0000 47
1637.0000 2174.0000 48
1636.0000 2212.0000 49
1634.0000 2251.0000 50
1636.0000 2290.0000 51
1635.0000 2327.0000 52
1635.0000 2416.0000 55
1588.0000 2247.0000 50
1851.0000 2771.0000 65
1832.0000 2829.0000 66
1793.0000 2791.0000 65
1793.0000 2579.0000 59
1752.0000 2459.0000 56
1753.0000 2498.0000 57
1751.0000 2539.0000 58
1753.0000 2580.0000 59
1754.0000 2615.0000 60
1754.0000 2655.0000 61
1757.0000 2695.0000 63
1756.0000 2733.0000 64
1757.0000 2771.0000 65
1756.0000 2813.0000 66
1756.0000 2858.0000 68
1727.0000 2825.0000 67
1706.0000 2755.0000 65
1702.0000 2713.0000 63
1723.0000 2503.0000 57
1638.0000 2461.0000 56
1637.0000 2500.0000 57
1636.0000 2542.0000 59
1636.0000 2578.0000 60
1638.0000 2615.0000 61
1637.0000 2655.0000 62
1639.0000 2699.0000 63
1639.0000 2733.0000 64
1638.0000 2776.0000 66
1639.0000 2811.0000 67
1640.0000 2859.0000 68
1619.0000 2892.0000 69
1652.0000 2911.0000 70
1640.0000 2941.0000 71
1833.0000 2997.0000 72
1812.0000 3115.0000 75
1826.0000 3176.0000 77
1825.0000 3212.0000 78
1795.0000 3253.0000 79
1816.0000 3295.0000 81
1777.0000 3293.0000 81
1757.0000 3251.0000 79
1758.0000 3214.0000 78
1755.0000 3176.0000 77
1755.0000 3136.0000 76
1754.0000 3095.0000 75
1757.0000 3062.0000 74
1752.0000 3022.0000 73
1755.0000 2984.0000 71
1726.0000 3002.0000 72
1709.0000 3157.0000 77
1687.0000 3013.0000 72
1608.0000 3002.0000 73
1638.0000 2985.0000 72
1640.0000 3024.0000 73
1640.0000 3063.0000 74
1639.0000 3101.0000 75
1643.0000 3141.0000 77
1642.0000 3180.0000 78
1641.0000 3217.0000 79
1641.0000 3254.0000 80
1730.0000 3333.0000 82
1730.0000 3441.0000 85
1681.0000 3358.0000 83
1613.0000 3360.0000 83
1585.0000 3331.0000 82
1587.0000 3441.0000 86
1517.0000 3333.0000 83
1517.0000 1979.0000 43
1514.0000 2017.0000 44
1516.0000 2057.0000 45
1516.0000 2093.0000 46
1517.0000 2133.0000 48
1515.0000 2172.0000 49
1516.0000 2213.0000 50
1520.0000 2251.0000 51
1518.0000 2290.0000 52
1519.0000 2330.0000 53
1520.0000 2378.0000 55
1489.0000 2058.0000 46
1459.0000 2135.0000 48
1460.0000 2172.0000 49
1440.0000 2211.0000 51
1432.0000 2021.0000 45
1400.0000 1980.0000 45
1399.0000 2017.0000 46
1401.0000 2058.0000 47
1403.0000 2094.0000 48
1403.0000 2135.0000 49
1404.0000 2177.0000 50
1403.0000 2216.0000 51
1403.0000 2251.0000 52
1403.0000 2291.0000 53
1404.0000 2328.0000 54
1517.0000 2462.0000 57
1518.0000 2505.0000 58
1519.0000 2542.0000 59
1519.0000 2581.0000 61
1518.0000 2621.0000 62
1519.0000 2659.0000 63
1519.0000 2695.0000 64
1520.0000 2733.0000 65
1521.0000 2775.0000 66
1523.0000 2810.0000 67
1521.0000 2861.0000 69
1492.0000 2736.0000 65
1473.0000 2677.0000 64
1451.0000 2532.0000 60
1454.0000 2500.0000 59
1403.0000 2417.0000 57
1402.0000 2466.0000 58
1405.0000 2503.0000 59
1403.0000 2544.0000 61
1403.0000 2583.0000 62
1404.0000 2620.0000 63
1403.0000 2658.0000 64
1405.0000 2699.0000 65
1405.0000 2738.0000 66
1406.0000 2777.0000 67
1405.0000 2813.0000 68
1591.0000 3121.0000 76
1593.0000 3219.0000 79
1419.0000 3034.0000 75
1554.0000 2939.0000 71
1514.0000 2938.0000 71
1477.0000 2941.0000 72
1434.0000 2940.0000 72
1402.0000 2938.0000 72
1552.0000 3092.0000 76
1515.0000 3093.0000 76
1476.0000 3094.0000 76
1439.0000 3097.0000 76
1398.0000 3092.0000 77
1556.0000 3160.0000 78
1515.0000 3160.0000 78
1476.0000 3164.0000 78
1440.0000 3160.0000 78
1396.0000 3161.0000 79
1555.0000 3200.0000 79
1514.0000 3197.0000 79
1476.0000 3198.0000 79
1435.0000 3198.0000 79
1399.0000 3200.0000 80
1352.0000 1988.0000 45
1364.0000 2097.0000 48
1365.0000 2155.0000 50
1364.0000 2290.0000 54
1345.0000 2331.0000 55
1346.0000 2249.0000 53
1286.0000 2380.0000 57
1323.0000 2133.0000 50
1284.0000 1980.0000 46
1284.0000 2015.0000 47
1286.0000 2056.0000 48
1286.0000 2096.0000 49
1284.0000 2135.0000 50
1286.0000 2173.0000 51
1290.0000 2217.0000 53
1259.0000 2076.0000 49
1369.0000 2559.0000 61
1327.0000 2598.0000 63
1368.0000 2736.0000 66
1351.0000 2773.0000 68
1232.0000 2463.0000 60
1259.0000 2481.0000 60
1291.0000 2464.0000 59
1288.0000 2500.0000 60
1289.0000 2540.0000 62
1287.0000 2581.0000 63
1290.0000 2619.0000 64
1289.0000 2659.0000 65
1290.0000 2699.0000 66
1291.0000 2737.0000 67
1321.0000 2863.0000 70
1235.0000 2891.0000 72
1272.0000 2909.0000 72
1320.0000 2940.0000 73
1293.0000 2985.0000 74
1295.0000 3028.0000 76
1292.0000 3066.0000 77
1296.0000 3106.0000 78
1266.0000 3124.0000 79
1295.0000 3142.0000 79
1331.0000 3140.0000 78
1362.0000 3084.0000 77
1293.0000 3179.0000 80
1295.0000 3219.0000 81
1294.0000 3255.0000 82
1345.0000 3337.0000 84
1297.0000 3335.0000 84
1248.0000 3396.0000 87
1210.0000 2062.0000 49
1167.0000 1939.0000 47
1169.0000 1984.0000 48
1171.0000 2022.0000 49
1171.0000 2060.0000 50
1171.0000 2098.0000 51
1172.0000 2138.0000 52
1170.0000 2176.0000 53
1172.0000 2217.0000 54
1174.0000 2339.0000 57
1132.0000 1991.0000 49
1104.0000 1994.0000 49
1150.0000 2291.0000 56
1116.0000 2313.0000 58
1118.0000 2345.0000 58
1105.0000 2274.0000 57
1104.0000 2235.0000 56
1064.0000 1938.0000 49
1025.0000 1935.0000 49
986.0000 1934.0000 50
947.0000 1934.0000 51
911.0000 1936.0000 52
1005.0000 1975.0000 51
1062.0000 2089.0000 53
1026.0000 2089.0000 53
988.0000 2090.0000 54
948.0000 2089.0000 55
913.0000 2085.0000 55
1063.0000 2236.0000 56
1028.0000 2236.0000 57
992.0000 2238.0000 57
947.0000 2237.0000 58
911.0000 2232.0000 59
1065.0000 2272.0000 57
1029.0000 2274.0000 58
992.0000 2275.0000 58
952.0000 2279.0000 59
918.0000 2276.0000 60
1045.0000 2380.0000 60
941.0000 2343.0000 61
820.0000 1846.0000 52
819.0000 1985.0000 55
819.0000 2021.0000 55
820.0000 2058.0000 56
820.0000 2095.0000 57
821.0000 2134.0000 58
823.0000 2179.0000 59
822.0000 2214.0000 60
781.0000 2197.0000 60
733.0000 2017.0000 57
705.0000 1933.0000 56
706.0000 1985.0000 57
703.0000 2020.0000 58
705.0000 2060.0000 59
705.0000 2097.0000 59
708.0000 2224.0000 62
708.0000 2182.0000 61
708.0000 2217.0000 62
593.0000 1987.0000 59
592.0000 2019.0000 60
589.0000 2058.0000 61
591.0000 2099.0000 62
591.0000 2142.0000 63
591.0000 2177.0000 64
593.0000 2217.0000 64
516.0000 2045.0000 62
504.0000 2103.0000 64
475.0000 1984.0000 62
473.0000 2026.0000 63
473.0000 2063.0000 64
475.0000 2103.0000 64
474.0000 2141.0000 65
475.0000 2179.0000 66
475.0000 2219.0000 67
446.0000 2066.0000 64
416.0000 2181.0000 67
357.0000 1985.0000 65
357.0000 2025.0000 66
360.0000 2066.0000 66
359.0000 2104.0000 67
360.0000 2141.0000 68
358.0000 2180.0000 69
359.0000 2222.0000 70
242.0000 1987.0000 68
242.0000 2028.0000 68
241.0000 2064.0000 69
245.0000 2105.0000 70
244.0000 2146.0000 71
241.0000 2182.0000 71
243.0000 2220.0000 72
1171.0000 2418.0000 60
1170.0000 2466.0000 61
1172.0000 2505.0000 62
1171.0000 2544.0000 63
1173.0000 2583.0000 64
1171.0000 2620.0000 65
1172.0000 2661.0000 66
1176.0000 2719.0000 68
1172.0000 2738.0000 68
1175.0000 2787.0000 70
1173.0000 2862.0000 72
1177.0000 2943.0000 74
1177.0000 2990.0000 76
1177.0000 3025.0000 77
1178.0000 3068.0000 78
1178.0000 3105.0000 79
1177.0000 3143.0000 80
1179.0000 3186.0000 81
1178.0000 3223.0000 82
1178.0000 3264.0000 83
1145.0000 2679.0000 67
1113.0000 2467.0000 62
1114.0000 2503.0000 63
1113.0000 2539.0000 64
1114.0000 2600.0000 65
1116.0000 2640.0000 66
1114.0000 2680.0000 68
1117.0000 2730.0000 69
1112.0000 2766.0000 70
1118.0000 2806.0000 71
1117.0000 2863.0000 73
1087.0000 2698.0000 68
1099.0000 3027.0000 77
1101.0000 3064.0000 78
1102.0000 3104.0000 80
1057.0000 2466.0000 62
1057.0000 2505.0000 63
1057.0000 2545.0000 65
1057.0000 2583.0000 66
1056.0000 2626.0000 67
1059.0000 2660.0000 68
1059.0000 2697.0000 69
1061.0000 2737.0000 70
1060.0000 2865.0000 73
1059.0000 2988.0000 77
1062.0000 3032.0000 78
1061.0000 3068.0000 79
1062.0000 3107.0000 80
1062.0000 3144.0000 81
1063.0000 3182.0000 82
1062.0000 3225.0000 83
1066.0000 3261.0000 84
1064.0000 3339.0000 87
1019.0000 2448.0000 63
982.0000 2528.0000 65
972.0000 2700.0000 70
1002.0000 2786.0000 72
974.0000 3051.0000 80
1005.0000 3130.0000 81
941.0000 2418.0000 63
939.0000 2464.0000 64
942.0000 2505.0000 65
942.0000 2546.0000 66
943.0000 2586.0000 67
943.0000 2621.0000 68
942.0000 2662.0000 69
942.0000 2701.0000 70
943.0000 2741.0000 71
945.0000 2860.0000 75
946.0000 2940.0000 77
946.0000 2989.0000 78
945.0000 3030.0000 79
948.0000 3068.0000 80
947.0000 3108.0000 81
948.0000 3148.0000 83
948.0000 3182.0000 83
948.0000 3222.0000 85
950.0000 3261.0000 86
914.0000 2768.0000 73
938.0000 2910.0000 76
931.0000 3299.0000 87
910.0000 3334.0000 88
912.0000 3441.0000 91
880.0000 2903.0000 77
891.0000 3066.0000 81
869.0000 3009.0000 80
842.0000 2808.0000 75
821.0000 2341.0000 63
618.0000 2295.0000 66
628.0000 2381.0000 68
821.0000 2415.0000 65
783.0000 2417.0000 66
743.0000 2420.0000 66
708.0000 2422.0000 67
668.0000 2421.0000 68
823.0000 2571.0000 69
784.0000 2573.0000 69
747.0000 2574.0000 70
707.0000 2578.0000 71
669.0000 2575.0000 71
630.0000 2626.0000 73
824.0000 2641.0000 71
783.0000 2642.0000 71
747.0000 2644.0000 72
707.0000 2644.0000 73
670.0000 2646.0000 73
823.0000 2682.0000 72
786.0000 2681.0000 72
748.0000 2680.0000 73
707.0000 2681.0000 73
671.0000 2683.0000 74
727.0000 2712.0000 74
755.0000 2711.0000 73
788.0000 2728.0000 73
766.0000 2759.0000 75
591.0000 2347.0000 67
592.0000 2423.0000 69
592.0000 2473.0000 70
593.0000 2509.0000 71
593.0000 2549.0000 72
594.0000 2588.0000 73
596.0000 2624.0000 74
595.0000 2667.0000 75
598.0000 2705.0000 76
