n 1061
m 3
tmax 37349
6405.1100 4896.5700 1
6255.0000 4946.5300 1
6655.3100 4546.8100 1
6555.2400 4546.8100 1
6555.2400 3947.2300 1
6455.1600 3947.2300 1
6455.1600 4047.1600 1
6305.0300 4296.9800 1
6255.0000 4546.8100 1
5754.5900 4646.7400 1
5804.6400 4296.9800 1
6004.7900 4296.9800 1
5854.6800 4047.1600 1
5854.6800 3947.2300 1
5754.5900 3647.4400 1
5804.6400 3697.4000 1
5854.6800 3747.3700 1
6154.9200 3947.2300 1
6605.2700 3497.5500 1
6655.3100 3547.5100 1
6555.2400 3547.5100 1
6605.2700 3297.6800 1
6555.2400 3347.6500 1
6605.2700 3097.8300 1
6455.1600 3347.6500 1
6305.0300 3297.6800 1
6305.0300 3497.5500 1
6154.9200 3347.6500 1
6154.9200 3447.5800 1
6255.0000 3147.7900 1
6104.8800 3197.7500 1
5454.3500 3247.7200 1
5554.4400 3347.6500 1
5754.5900 3047.8600 1
5654.5100 2848.0000 1
5654.5100 2748.0700 1
5604.4800 2598.1800 1
5854.6800 2947.9300 1
5854.6800 3047.8600 1
5954.7600 2848.0000 1
6054.8300 2848.0000 1
6455.1600 2748.0700 1
6154.9200 2448.2800 1
6104.8800 2598.1800 1
6054.8300 2548.2100 1
6004.7900 2398.3100 1
5654.5100 2348.3500 1
6355.0700 1648.8400 1
6405.1100 1598.8800 1
6455.1600 1648.8400 1
6805.4400 1598.8800 1
6905.5100 1498.9400 1
6955.5500 1548.9100 1
6905.5100 1598.8800 1
7005.5900 1698.8100 1
7105.6800 1698.8100 1
7055.6400 1548.9100 1
7005.5900 1498.9400 1
7105.6800 1399.0100 1
7205.7600 1399.0100 1
7255.7900 1448.9800 1
7355.8800 1448.9800 1
7355.8800 1648.8400 1
7455.9600 1648.8400 1
7806.2400 1598.8800 1
7906.3100 1598.8800 1
7906.3100 1498.9400 1
7956.3500 1548.9100 1
8006.4000 1498.9400 1
8056.4400 1548.9100 1
8106.4800 1399.0100 1
8206.5500 1399.0100 1
8256.5900 1448.9800 1
8356.6800 1448.9800 1
8006.4000 1698.8100 1
8106.4800 1698.8100 1
8356.6800 1648.8400 1
8456.7600 1648.8400 1
8807.0300 1598.8800 1
8907.1100 1498.9400 1
8957.1600 1548.9100 1
8907.1100 1598.8800 1
9007.2000 1698.8100 1
9107.2700 1698.8100 1
9057.2400 1548.9100 1
9007.2000 1498.9400 1
9107.2700 1399.0100 1
9207.3500 1399.0100 1
9257.4000 1448.9800 1
9357.4800 1448.9800 1
9357.4800 1648.8400 1
9457.5500 1648.8400 1
9807.8300 1598.8800 1
9907.9200 1598.8800 1
9907.9200 1498.9400 1
9957.9600 1548.9100 1
10008.0000 1498.9400 1
10058.0000 1548.9100 1
10008.0000 1698.8100 1
10108.1000 1698.8100 1
10358.3000 1648.8400 1
10408.3000 1598.8800 1
10458.3000 1648.8400 1
10858.7000 2348.3500 1
10808.6000 2598.1800 1
11259.0000 2848.0000 1
11158.9000 2848.0000 1
10958.8000 2848.0000 1
10658.5000 2748.0700 1
10658.5000 3047.8600 1
10408.3000 2997.9000 1
10408.3000 2897.9600 1
10358.3000 2848.0000 1
10458.3000 2748.0700 1
10358.3000 2448.2800 1
9807.8300 2598.1800 1
10158.1000 3047.8600 1
9957.9600 3047.8600 1
9757.7900 3147.7900 1
9757.7900 2748.0700 1
9707.7600 2798.0300 1
9657.7200 2848.0000 1
9607.6800 2798.0300 1
9357.4800 2848.0000 1
9207.3500 2798.0300 1
9257.4000 2947.9300 1
9657.7200 3147.7900 1
9457.5500 3447.5800 1
9557.6400 3747.3700 1
9357.4800 3947.2300 1
9757.7900 3847.3000 1
9707.7600 3997.2000 1
9807.8300 3997.2000 1
10158.1000 4047.1600 1
9807.8300 4396.9200 1
9857.8800 4346.9500 1
9907.9200 4396.9200 1
10108.1000 4396.9200 1
10108.1000 4496.8500 1
10208.2000 4396.9200 1
10308.2000 4496.8500 1
10408.3000 4197.0500 1
10408.3000 4097.1300 1
10658.5000 4047.1600 1
10808.6000 4296.9800 1
10808.6000 4396.9200 1
10508.4000 4496.8500 1
10508.4000 4596.7700 1
10708.5000 4596.7700 1
10808.6000 4696.7000 1
10408.3000 4996.5000 1
10508.4000 4996.5000 1
10508.4000 5196.3500 1
10808.6000 4996.5000 1
10908.7000 4996.5000 1
10858.7000 4946.5300 1
11008.8000 4696.7000 1
11259.0000 4546.8100 1
11108.9000 4396.9200 1
11008.8000 4296.9800 1
11008.8000 4396.9200 1
11108.9000 4296.9800 1
11259.0000 4147.0900 1
11559.2000 3847.3000 1
11359.1000 4047.1600 1
11359.1000 3747.3700 1
11158.9000 3747.3700 1
10958.8000 3847.3000 1
10558.4000 3347.6500 1
10358.3000 3547.5100 1
10558.4000 3647.4400 1
10808.6000 3497.5500 1
10858.7000 3647.4400 1
11259.0000 3347.6500 1
11359.1000 3547.5100 1
11559.2000 3447.5800 1
11509.2000 3097.8300 1
12009.6000 2997.9000 1
12259.8000 2848.0000 1
11959.5000 2448.2800 1
11859.5000 2548.2100 1
12009.6000 2698.1100 1
12259.8000 2548.2100 1
12810.2000 2398.3100 1
12560.0000 2748.0700 1
12660.1000 2947.9300 1
12460.0000 2947.9300 1
12359.9000 3147.7900 1
12359.9000 3347.6500 1
12259.8000 3447.5800 1
12710.2000 3797.3300 1
12460.0000 3847.3000 1
12159.7000 3847.3000 1
12159.7000 3947.2300 1
12009.6000 4097.1300 1
11859.5000 4047.1600 1
11959.5000 4446.8800 1
12009.6000 4396.9200 1
12159.7000 4346.9500 1
12560.0000 4446.8800 1
12409.9000 4496.8500 1
12309.8000 4596.7700 1
12460.0000 4746.6700 1
12460.0000 4846.6000 1
12460.0000 4946.5300 1
12760.2000 4946.5300 1
12760.2000 5146.3900 1
12460.0000 5146.3900 1
12510.0000 5196.3500 1
12460.0000 5246.3200 1
12259.8000 5046.4600 1
12159.7000 5246.3200 1
12059.6000 4946.5300 1
11809.4000 4996.5000 1
11859.5000 5346.2500 1
11659.3000 5646.0400 1
11509.2000 5296.2900 1
11509.2000 5096.4200 1
11609.3000 4896.5700 1
11559.2000 4446.8800 1
11609.3000 4396.9200 1
11659.3000 4546.8100 1
11409.1000 4896.5700 1
11309.0000 4896.5700 1
11459.2000 5046.4600 1
11359.1000 5246.3200 1
11359.1000 5446.1800 1
11659.3000 5745.9700 1
11859.5000 5646.0400 1
12159.7000 5546.1100 1
12259.8000 5845.9000 1
12059.6000 6045.7600 1
12159.7000 6145.6900 1
12009.6000 6295.5900 1
12159.7000 6545.4100 1
12359.9000 5945.8300 1
12460.0000 6045.7600 1
12710.2000 6495.4400 1
12560.0000 6545.4100 1
12510.0000 6595.3800 1
12259.8000 6845.2000 1
12109.7000 6795.2400 1
12109.7000 6895.1600 1
11909.5000 6795.2400 1
12109.7000 6995.0900 1
12309.8000 7194.9600 1
12309.8000 7294.8800 1
12460.0000 7144.9900 1
12710.2000 6795.2400 1
12710.2000 6995.0900 1
12710.2000 7095.0300 1
13010.4000 6995.0900 1
13260.6000 7344.8500 1
13160.5000 6745.2700 1
13060.4000 6445.4800 1
13310.6000 6595.3800 1
13310.6000 6695.3100 1
13460.8000 6545.4100 1
13160.5000 6145.6900 1
12560.0000 5646.0400 1
12510.0000 5696.0100 1
12710.2000 5795.9400 1
12960.3000 5646.0400 1
12960.3000 5845.9000 1
13260.6000 6045.7600 1
13360.7000 6045.7600 1
13460.8000 6145.6900 1
13460.8000 5845.9000 1
13711.0000 5496.1400 1
13861.1000 5646.0400 1
13660.9000 5745.9700 1
13560.8000 5745.9700 1
13360.7000 5646.0400 1
13360.7000 5446.1800 1
13260.6000 5246.3200 1
13560.8000 5346.2500 1
13560.8000 5246.3200 1
13711.0000 5196.3500 1
13660.9000 5146.3900 1
13360.7000 4946.5300 1
13160.5000 4746.6700 1
13460.8000 4646.7400 1
13310.6000 4496.8500 1
12960.3000 4047.1600 1
13260.6000 4247.0200 1
13610.9000 4197.0500 1
13961.2000 4346.9500 1
14011.2000 4396.9200 1
14061.2000 4147.0900 1
13961.2000 4147.0900 1
13961.2000 3947.2300 1
13961.2000 3847.3000 1
13761.0000 3747.3700 1
13610.9000 3797.3300 1
13360.7000 3747.3700 1
13460.8000 3647.4400 1
13560.8000 3547.5100 1
13861.1000 3347.6500 1
12860.3000 3047.8600 1
12960.3000 3147.7900 1
13460.8000 2448.2800 1
13811.0000 2498.2500 1
13811.0000 2897.9600 1
14061.2000 2848.0000 1
14111.3000 2798.0300 1
14261.4000 2947.9300 1
14461.5000 2947.9300 1
14661.7000 2848.0000 1
14661.7000 3047.8600 1
14761.8000 3147.7900 1
14861.9000 3147.7900 1
15012.0000 3197.7500 1
14811.8000 3197.7500 1
14411.5000 3297.6800 1
14361.5000 3247.7200 1
14161.3000 3547.5100 1
14461.5000 3847.3000 1
14561.6000 3847.3000 1
14761.8000 3847.3000 1
14761.8000 4047.1600 1
14861.9000 4147.0900 1
14861.9000 4346.9500 1
14962.0000 4047.1600 1
15162.1000 3747.3700 1
15162.1000 3847.3000 1
15362.3000 3547.5100 1
15412.3000 3497.5500 1
15462.3000 3547.5100 1
15362.3000 3747.3700 1
15062.0000 4147.0900 1
15062.0000 4247.0200 1
15162.1000 4247.0200 1
15412.3000 4197.0500 1
15562.4000 3947.2300 1
15562.4000 3847.3000 1
15662.5000 3847.3000 1
15862.7000 3647.4400 1
15162.1000 2848.0000 1
15262.2000 2548.2100 1
15362.3000 2947.9300 1
15412.3000 2897.9600 1
15562.4000 2947.9300 1
15862.7000 2947.9300 1
16012.8000 2798.0300 1
16062.8000 2947.9300 1
16112.9000 2798.0300 1
16263.0000 2548.2100 1
16263.0000 2848.0000 1
16263.0000 3047.8600 1
16263.0000 3147.7900 1
16213.0000 3497.5500 1
16363.1000 3547.5100 1
16513.2000 3297.6800 1
16563.2000 3347.6500 1
16763.4000 3447.5800 1
16963.6000 3547.5100 1
16563.2000 3847.3000 1
16513.2000 3797.3300 1
16613.3000 3997.2000 1
16763.4000 4047.1600 1
16963.6000 3747.3700 1
17013.6000 3897.2700 1
17363.9000 4147.0900 1
17363.9000 4346.9500 1
17213.8000 4396.9200 1
16813.4000 4396.9200 1
16763.4000 4346.9500 1
16663.3000 4247.0200 1
16613.3000 4396.9200 1
16463.2000 4946.5300 1
16263.0000 4946.5300 1
16213.0000 4596.7700 1
16112.9000 4696.7000 1
15762.6000 4646.7400 1
15862.7000 5246.3200 1
15462.3000 5446.1800 1
15762.6000 5446.1800 1
15862.7000 5546.1100 1
15912.7000 5596.0700 1
15662.5000 5546.1100 1
15662.5000 5646.0400 1
15662.5000 5745.9700 1
15562.4000 5646.0400 1
15562.4000 5745.9700 1
15762.6000 5945.8300 1
15812.6000 5895.8700 1
16062.8000 5945.8300 1
15962.8000 6045.7600 1
15912.7000 6295.5900 1
15762.6000 6145.6900 1
15762.6000 6245.6200 1
15462.3000 6145.6900 1
15412.3000 6095.7200 1
14661.7000 4946.5300 1
14461.5000 4946.5300 1
14411.5000 4696.7000 1
14261.4000 4846.6000 1
14161.3000 4846.6000 1
14161.3000 5046.4600 1
13961.2000 5046.4600 1
14361.5000 5446.1800 1
14461.5000 5446.1800 1
14361.5000 5546.1100 1
14161.3000 5646.0400 1
14561.6000 5845.9000 1
14962.0000 6045.7600 1
15012.0000 6295.5900 1
14611.7000 6295.5900 1
14411.5000 6295.5900 1
14461.5000 6445.4800 1
14461.5000 6545.4100 1
14611.7000 6495.4400 1
14911.9000 6595.3800 1
14962.0000 6745.2700 1
14461.5000 6945.1300 1
14061.2000 6745.2700 1
14211.3000 6395.5100 1
14011.2000 6295.5900 1
14011.2000 6395.5100 1
14011.2000 6595.3800 1
13961.2000 6645.3400 1
14061.2000 6845.2000 1
14011.2000 6795.2400 1
14461.5000 7344.8500 1
15062.0000 6945.1300 1
15112.1000 6895.1600 1
15112.1000 6995.0900 1
15062.0000 6645.3400 1
15262.2000 6545.4100 1
15212.2000 6695.3100 1
15262.2000 6945.1300 1
15312.2000 6995.0900 1
15362.3000 7045.0600 1
15512.4000 6995.0900 1
15662.5000 6745.2700 1
15962.8000 6445.4800 1
16112.9000 6395.5100 1
16112.9000 6295.5900 1
16263.0000 6245.6200 1
16313.0000 6295.5900 1
16263.0000 6445.4800 1
15962.8000 6645.3400 1
16162.9000 6845.2000 1
16513.2000 6895.1600 1
16463.2000 7144.9900 1
16913.5000 6995.0900 1
16963.6000 6945.1300 1
17213.8000 7095.0300 1
16713.3000 6695.3100 1
16813.4000 6395.5100 1
16863.5000 6445.4800 1
17013.6000 6595.3800 1
17263.8000 6645.3400 1
17313.8000 6495.4400 1
17864.3000 6245.6200 1
17564.0000 6245.6200 1
17363.9000 6245.6200 1
17363.9000 5945.8300 1
17013.6000 6195.6600 1
16563.2000 6145.6900 1
16563.2000 6045.7600 1
16763.4000 5845.9000 1
16863.5000 5646.0400 1
16463.2000 5346.2500 1
16563.2000 5146.3900 1
16663.3000 4946.5300 1
16863.5000 5046.4600 1
16963.6000 4846.6000 1
17113.7000 4696.7000 1
17013.6000 4896.5700 1
17013.6000 4996.5000 1
16963.6000 5146.3900 1
17163.7000 5146.3900 1
17163.7000 5246.3200 1
17263.8000 5346.2500 1
17413.9000 5096.4200 1
17464.0000 5046.4600 1
17614.1000 5096.4200 1
17864.3000 4746.6700 1
17764.2000 4846.6000 1
17564.0000 4646.7400 1
17814.2000 5196.3500 1
17914.3000 5396.2200 1
17964.3000 5546.1100 1
18164.5000 5745.9700 1
18264.6000 5745.9700 1
18364.7000 5646.0400 1
18464.8000 5646.0400 1
18264.6000 5546.1100 1
18364.7000 5346.2500 1
18464.8000 5246.3200 1
18564.8000 5046.4600 1
18464.8000 5046.4600 1
18364.7000 5046.4600 1
18264.6000 5146.3900 1
18264.6000 4946.5300 1
18164.5000 4846.6000 1
18064.4000 4946.5300 1
18064.4000 4746.6700 1
18164.5000 4646.7400 1
18264.6000 4646.7400 1
17764.2000 4147.0900 1
17764.2000 4047.1600 1
17614.1000 3997.2000 1
17564.0000 4047.1600 1
17564.0000 3847.3000 1
17464.0000 3647.4400 1
17263.8000 3647.4400 1
17063.6000 3347.6500 1
16863.5000 3247.7200 1
16513.2000 2798.0300 1
16663.3000 2848.0000 1
16813.4000 2798.0300 1
17013.6000 2997.9000 1
16963.6000 2947.9300 1
17113.7000 2798.0300 1
17363.9000 2947.9300 1
17464.0000 2748.0700 1
17363.9000 2848.0000 1
16963.6000 2448.2800 1
16863.5000 2448.2800 1
16813.4000 1698.8100 1
16963.6000 1648.8400 1
16763.4000 1448.9800 1
16563.2000 1349.0500 1
16713.3000 1299.0900 1
16913.5000 1399.0100 1
17063.6000 1349.0500 1
17113.7000 1598.8800 1
17263.8000 1548.9100 1
17313.8000 1698.8100 1
17464.0000 1648.8400 1
17413.9000 1498.9400 1
17213.8000 1299.0900 1
17564.0000 1448.9800 1
17614.1000 1598.8800 1
17714.2000 1399.0100 1
17764.2000 1548.9100 1
17864.3000 1349.0500 1
18014.4000 1299.0900 1
18064.4000 1448.9800 1
17914.3000 1498.9400 1
18114.5000 1698.8100 1
18264.6000 1648.8400 1
18414.7000 1598.8800 1
18214.6000 1399.0100 1
18364.7000 1349.0500 1
18514.8000 1299.0900 1
18614.9000 1299.0900 1
18664.9000 1349.0500 1
18614.9000 1399.0100 1
18614.9000 1498.9400 1
18664.9000 1548.9100 1
18664.9000 1448.9800 1
18715.0000 1399.0100 1
18715.0000 1299.0900 1
18765.0000 1349.0500 1
18815.0000 1299.0900 1
18815.0000 1399.0100 1
18865.1000 1349.0500 1
18915.1000 1299.0900 1
18915.1000 1399.0100 1
18865.1000 1448.9800 1
18915.1000 1498.9400 1
18915.1000 1598.8800 1
18915.1000 1698.8100 1
18865.1000 1648.8400 1
18815.0000 1598.8800 1
18865.1000 1548.9100 1
18815.0000 1498.9400 1
18765.0000 1448.9800 1
18715.0000 1498.9400 1
18765.0000 1548.9100 1
18715.0000 1598.8800 1
18765.0000 1648.8400 1
18815.0000 1698.8100 1
18715.0000 1698.8100 1
18664.9000 1648.8400 1
18614.9000 1598.8800 1
18614.9000 1698.8100 1
17864.3000 2548.2100 1
18414.7000 2598.1800 1
18564.8000 2448.2800 1
18364.7000 2848.0000 1
18264.6000 2947.9300 1
18564.8000 3047.8600 1
18715.0000 2897.9600 1
18915.1000 2698.1100 1
18815.0000 2897.9600 1
18614.9000 3297.6800 1
18564.8000 3347.6500 1
18464.8000 3447.5800 1
17864.3000 2848.0000 1
17864.3000 3147.7900 1
17964.3000 3547.5100 1
18064.4000 3847.3000 1
18214.6000 3997.2000 1
18264.6000 3947.2300 1
18364.7000 3847.3000 1
18464.8000 3747.3700 1
18715.0000 4197.0500 1
18664.9000 4247.0200 1
18464.8000 4247.0200 1
18264.6000 4247.0200 1
18364.7000 4346.9500 1
18514.8000 4596.7700 1
18414.7000 4696.7000 1
18664.9000 4846.6000 1
18915.1000 4696.7000 1
18965.2000 4646.7400 1
18865.1000 4546.8100 1
18865.1000 4047.1600 1
18865.1000 3947.2300 1
18815.0000 3797.3300 1
18865.1000 3847.3000 1
19015.2000 4097.1300 1
19115.3000 4197.0500 1
19215.3000 4197.0500 1
19465.6000 3947.2300 1
19465.6000 3847.3000 1
19465.6000 3747.3700 1
19115.3000 3297.6800 1
19365.5000 3247.7200 1
19465.6000 2947.9300 1
19365.5000 2848.0000 1
19115.3000 2698.1100 1
19365.5000 2548.2100 1
19715.8000 2498.2500 1
21317.0000 2098.5300 1
19515.6000 4097.1300 1
19365.5000 4147.0900 1
19315.4000 4197.0500 1
19165.3000 4646.7400 1
19365.5000 4746.6700 1
19215.3000 5096.4200 1
19015.2000 5196.3500 1
19115.3000 5296.2900 1
19215.3000 5296.2900 1
19115.3000 5496.1400 1
18915.1000 5995.7900 1
18965.2000 5945.8300 1
19415.5000 6295.5900 1
19715.8000 7194.9600 1
18815.0000 6195.6600 1
18664.9000 6145.6900 1
18464.8000 5845.9000 1
18164.5000 6045.7600 1
18164.5000 6145.6900 1
18464.8000 6545.4100 1
18214.6000 6595.3800 1
18114.5000 6895.1600 1
18314.6000 7194.9600 1
18214.6000 7194.9600 1
18164.5000 7144.9900 1
18064.4000 7144.9900 1
18014.4000 7194.9600 1
17964.3000 7144.9900 1
17764.2000 7144.9900 1
17464.0000 7344.8500 1
16863.5000 8344.1500 1
16813.4000 8394.1100 1
16763.4000 8344.1500 1
16413.1000 8394.1100 1
16313.0000 8494.0500 1
16263.0000 8444.0800 1
16313.0000 8394.1100 1
16213.0000 8294.1800 1
16112.9000 8294.1800 1
16162.9000 8444.0800 1
16213.0000 8494.0500 1
16112.9000 8593.9800 1
16012.8000 8593.9800 1
15962.8000 8544.0100 1
15862.7000 8544.0100 1
15862.7000 8344.1500 1
15762.6000 8344.1500 1
15412.3000 8394.1100 1
15312.2000 8394.1100 1
15312.2000 8494.0500 1
15262.2000 8444.0800 1
15212.2000 8494.0500 1
15112.1000 8593.9800 1
15012.0000 8593.9800 1
14962.0000 8544.0100 1
14861.9000 8544.0100 1
15162.1000 8444.0800 1
15212.2000 8294.1800 1
15112.1000 8294.1800 1
14861.9000 8344.1500 1
14761.8000 8344.1500 1
14411.5000 8394.1100 1
14311.4000 8494.0500 1
14261.4000 8444.0800 1
14311.4000 8394.1100 1
14211.3000 8294.1800 1
14111.3000 8294.1800 1
14161.3000 8444.0800 1
14211.3000 8494.0500 1
14111.3000 8593.9800 1
14011.2000 8593.9800 1
13961.2000 8544.0100 1
13861.1000 8544.0100 1
13861.1000 8344.1500 1
13761.0000 8344.1500 1
13410.7000 8394.1100 1
13310.6000 8394.1100 1
13310.6000 8494.0500 1
13260.6000 8444.0800 1
13210.5000 8494.0500 1
13160.5000 8444.0800 1
13210.5000 8294.1800 1
13110.5000 8294.1800 1
12860.3000 8344.1500 1
12810.2000 8394.1100 1
12760.2000 8344.1500 1
11509.2000 7194.9600 1
11259.0000 6845.2000 1
11008.8000 7095.0300 1
10758.6000 6945.1300 1
11008.8000 6795.2400 1
11008.8000 6695.3100 1
11108.9000 6495.4400 1
11509.2000 6495.4400 1
11108.9000 6095.7200 1
11158.9000 5945.8300 1
11259.0000 5546.1100 1
11008.8000 5795.9400 1
10708.5000 6095.7200 1
10358.3000 5646.0400 1
10408.3000 5795.9400 1
10458.3000 6045.7600 1
10308.2000 6295.5900 1
10208.2000 6395.5100 1
10208.2000 6495.4400 1
10358.3000 6845.2000 1
10208.2000 6795.2400 1
9757.7900 6745.2700 1
9407.5100 6795.2400 1
9457.5500 6945.1300 1
9757.7900 7045.0600 1
10058.0000 7144.9900 1
9807.8300 6895.1600 1
9757.7900 6445.4800 1
9907.9200 6295.5900 1
10158.1000 6145.6900 1
9957.9600 5945.8300 1
10158.1000 5845.9000 1
9757.7900 5845.9000 1
10158.1000 5346.2500 1
10358.3000 5146.3900 1
10158.1000 5146.3900 1
10158.1000 4946.5300 1
10058.0000 4846.6000 1
10058.0000 4946.5300 1
10008.0000 5096.4200 1
9957.9600 5046.4600 1
9657.7200 5046.4600 1
9607.6800 5096.4200 1
9557.6400 5146.3900 1
9557.6400 5046.4600 1
9457.5500 4946.5300 1
9657.7200 4946.5300 1
10058.0000 4546.8100 1
9907.9200 4596.7700 1
9607.6800 4596.7700 1
9707.7600 4396.9200 1
9557.6400 4346.9500 1
9457.5500 4247.0200 1
9557.6400 4147.0900 1
9557.6400 4247.0200 1
9057.2400 4147.0900 1
8957.1600 4047.1600 1
8957.1600 3847.3000 1
9057.2400 3847.3000 1
9057.2400 3747.3700 1
8957.1600 3447.5800 1
9007.2000 2798.0300 1
8757.0000 2848.0000 1
8356.6800 3047.8600 1
8156.5100 2748.0700 1
8156.5100 3047.8600 1
8056.4400 3047.8600 1
7956.3500 2947.9300 1
7856.2700 2848.0000 1
7756.2000 2548.2100 1
7756.2000 2448.2800 1
7656.1100 2548.2100 1
7706.1600 2798.0300 1
7606.0700 2798.0300 1
7856.2700 3147.7900 1
7756.2000 3347.6500 1
7556.0300 3447.5800 1
6955.5500 3247.7200 1
6955.5500 2848.0000 1
7105.6800 2598.1800 1
7055.6400 2848.0000 1
7105.6800 2798.0300 1
6755.4000 3247.7200 1
7005.5900 3497.5500 1
6955.5500 3847.3000 1
7005.5900 3897.2700 1
6755.4000 4147.0900 1
7155.7200 3847.3000 1
7255.7900 4147.0900 1
7556.0300 4247.0200 1
7305.8300 4496.8500 1
7506.0000 4596.7700 1
7455.9600 4846.6000 1
7656.1100 4846.6000 1
7856.2700 4346.9500 1
7756.2000 4147.0900 1
8056.4400 4247.0200 1
8056.4400 4047.1600 1
8106.4800 3997.2000 1
8156.5100 3947.2300 1
8156.5100 4047.1600 1
8356.6800 3947.2300 1
8556.8300 3847.3000 1
8356.6800 3547.5100 1
8556.8300 3547.5100 1
8606.8800 3597.4800 1
8656.9200 3947.2300 1
8606.8800 3997.2000 1
8656.9200 4147.0900 1
8757.0000 4247.0200 1
8606.8800 4296.9800 1
8506.7900 4496.8500 1
8757.0000 4646.7400 1
8907.1100 4396.9200 1
9007.2000 4596.7700 1
9107.2700 4396.9200 1
9207.3500 4596.7700 1
9057.2400 4846.6000 1
8757.0000 4846.6000 1
8606.8800 4996.5000 1
8556.8300 4846.6000 1
8356.6800 4946.5300 1
8356.6800 5646.0400 1
8456.7600 5945.8300 1
8356.6800 5845.9000 1
8356.6800 5945.8300 1
8356.6800 6145.6900 1
8356.6800 6245.6200 1
8306.6400 6395.5100 1
8957.1600 6045.7600 1
9057.2400 6045.7600 1
9157.3100 5945.8300 1
9057.2400 5745.9700 1
9507.5900 5895.8700 1
9157.3100 6245.6200 1
9007.2000 6495.4400 1
8807.0300 6995.0900 1
8256.5900 7144.9900 1
8406.7200 7294.8800 1
8106.4800 6995.0900 1
8106.4800 6895.1600 1
8056.4400 6845.2000 1
7906.3100 6895.1600 1
7656.1100 6445.4800 1
7355.8800 6145.6900 1
7656.1100 5945.8300 1
7856.2700 5745.9700 1
8106.4800 5696.0100 1
7956.3500 5945.8300 1
7455.9600 5945.8300 1
7355.8800 5845.9000 1
7055.6400 6145.6900 1
6905.5100 5895.8700 1
6955.5500 6045.7600 1
6955.5500 6145.6900 1
6855.4800 6145.6900 1
6855.4800 6245.6200 1
7005.5900 6295.5900 1
7255.7900 6345.5500 1
6905.5100 6895.1600 1
7806.2400 6995.0900 1
8006.4000 7294.8800 1
7906.3100 7294.8800 1
7756.2000 7344.8500 1
6655.3100 8643.9400 1
6455.1600 8544.0100 1
6505.2000 8693.9000 1
6305.0300 8593.9800 1
6154.9200 8643.9400 1
6405.1100 8294.1800 1
6255.0000 8344.1500 1
6104.8800 8394.1100 1
5954.7600 8444.0800 1
5904.7200 8294.1800 1
5754.5900 8344.1500 1
5804.6400 8494.0500 1
6004.7900 8693.9000 1
5654.5100 8544.0100 1
5604.4800 8394.1100 1
5504.4000 8593.9800 1
5454.3500 8444.0800 1
5354.2700 8643.9400 1
5204.1600 8693.9000 1
5154.1100 8544.0100 1
5304.2400 8494.0500 1
5104.0700 8294.1800 1
4953.9600 8344.1500 1
4803.8300 8394.1100 1
5004.0000 8593.9800 1
4853.8800 8643.9400 1
4703.7500 8693.9000 1
4603.6800 8693.9000 1
